## Date: 27.8.2019 -- Time: 14:13:28  
## Gamma_l=0.5000000000 - Gamma_m=0.0000000000 - Gamma_r=0.5000000000 
## phi_l=2.3561944902 - phi_m=0.0000000000 - phi_r=0.0000000000 
## init_000=0.00 - init_001=0.00 - init_010=0.00 - init_011=1.00 
## dt=0.500000 - t_end=600 - fb=15 - cutoff=0.000001000000 -- Nbin=2 
0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	1.0000000000 	1.0000000000 	
0.5000000000 	0.0528304930 	0.1770183650 	0.1770183650 	0.5931327968 	1.0000000198 	
1.0000000000 	0.1655409253 	0.2413262959 	0.2413262959 	0.3518065146 	1.0000000316 	
1.5000000000 	0.2950641786 	0.2481339390 	0.2481339390 	0.2086679819 	1.0000000386 	
2.0000000000 	0.4201548106 	0.2280387042 	0.2280387042 	0.1237678237 	1.0000000427 	
2.5000000000 	0.5315223922 	0.1975334488 	0.1975334488 	0.0734107554 	1.0000000452 	
3.0000000000 	0.6262063895 	0.1651256652 	0.1651256652 	0.0435423267 	1.0000000466 	
3.5000000000 	0.7044146397 	0.1348795129 	0.1348795129 	0.0258263820 	1.0000000475 	
4.0000000000 	0.7677828612 	0.1084493563 	0.1084493563 	0.0153184742 	1.0000000480 	
4.5000000000 	0.8184460628 	0.0862340480 	0.0862340480 	0.0090858894 	1.0000000483 	
5.0000000000 	0.8585676679 	0.0680216208 	0.0680216208 	0.0053891390 	1.0000000485 	
5.5000000000 	0.8901217610 	0.0533409063 	0.0533409063 	0.0031964751 	1.0000000486 	
6.0000000000 	0.9148113239 	0.0416463953 	0.0416463953 	0.0018959342 	1.0000000487 	
6.5000000000 	0.9340562389 	0.0324096345 	0.0324096345 	0.0011245408 	1.0000000487 	
7.0000000000 	0.9490142832 	0.0251593817 	0.0251593817 	0.0006670020 	1.0000000487 	
7.5000000000 	0.9606152311 	0.0194945985 	0.0194945985 	0.0003956208 	1.0000000487 	
8.0000000000 	0.9430708232 	0.0284031269 	0.0284031264 	0.0001229724 	1.0000000489 	
8.5000000000 	0.8976653395 	0.0506094487 	0.0506094483 	0.0011158124 	1.0000000489 	
9.0000000000 	0.8482043490 	0.0738228797 	0.0738208044 	0.0041471845 	0.9999952175 	
9.5000000000 	0.8059742131 	0.0928046372 	0.0928027566 	0.0084116734 	0.9999932803 	
10.0000000000 	0.7750425307 	0.1061525359 	0.1061508612 	0.0126374676 	0.9999833955 	
10.5000000000 	0.7558236104 	0.1141420765 	0.1141438786 	0.0158577930 	0.9999673585 	
11.0000000000 	0.7471188446 	0.1175942815 	0.1176038307 	0.0176376202 	0.9999545770 	
11.5000000000 	0.7470987131 	0.1174060612 	0.1174300294 	0.0179879729 	0.9999227767 	
12.0000000000 	0.7538862487 	0.1143976671 	0.1144333678 	0.0171827659 	0.9999000495 	
12.5000000000 	0.7656914553 	0.1092785268 	0.1093183662 	0.0155939276 	0.9998822759 	
13.0000000000 	0.7809343088 	0.1026451880 	0.1026874622 	0.0135811364 	0.9998480954 	
13.5000000000 	0.7983333980 	0.0950244313 	0.0950547019 	0.0114254481 	0.9998379793 	
14.0000000000 	0.8168007298 	0.0868347993 	0.0868476320 	0.0093424226 	0.9998255837 	
14.5000000000 	0.8354983388 	0.0784320014 	0.0784258151 	0.0074546849 	0.9998108402 	
15.0000000000 	0.8538037948 	0.0701065897 	0.0700723885 	0.0058231818 	0.9998059547 	
15.5000000000 	0.8712471405 	0.0620917725 	0.0620186886 	0.0044261728 	0.9997837744 	
16.0000000000 	0.8867796915 	0.0549208291 	0.0548523122 	0.0032172854 	0.9997701183 	
16.5000000000 	0.8988190452 	0.0494128423 	0.0493254758 	0.0021868967 	0.9997442600 	
17.0000000000 	0.9062248995 	0.0461198018 	0.0460296444 	0.0013360079 	0.9997103536 	
17.5000000000 	0.9087511844 	0.0451615888 	0.0450612381 	0.0007167632 	0.9996907745 	
18.0000000000 	0.9068770530 	0.0462557751 	0.0461428980 	0.0003905770 	0.9996663031 	
18.5000000000 	0.9016254493 	0.0488714449 	0.0487527761 	0.0003954001 	0.9996450704 	
19.0000000000 	0.8942112597 	0.0523780871 	0.0522711481 	0.0007226751 	0.9995831699 	
19.5000000000 	0.8858569355 	0.0562276210 	0.0561407410 	0.0013135314 	0.9995388289 	
20.0000000000 	0.8775631177 	0.0599718051 	0.0599064187 	0.0020630540 	0.9995043954 	
20.5000000000 	0.8702145356 	0.0632314642 	0.0631675936 	0.0028513404 	0.9994649338 	
21.0000000000 	0.8642885689 	0.0658100364 	0.0657485481 	0.0035896978 	0.9994368512 	
21.5000000000 	0.8601325736 	0.0675684711 	0.0675087538 	0.0041985617 	0.9994083602 	
22.0000000000 	0.8579219897 	0.0684444579 	0.0683893933 	0.0046290726 	0.9993849136 	
22.5000000000 	0.8576765000 	0.0684366373 	0.0683914801 	0.0048581624 	0.9993627798 	
23.0000000000 	0.8593344433 	0.0675753639 	0.0675414988 	0.0048872945 	0.9993386004 	
23.5000000000 	0.8627850051 	0.0659106843 	0.0658843901 	0.0047219692 	0.9993020487 	
24.0000000000 	0.8678363941 	0.0635302964 	0.0635124252 	0.0043987397 	0.9992778554 	
24.5000000000 	0.8741315546 	0.0605899782 	0.0605833483 	0.0039529952 	0.9992578764 	
25.0000000000 	0.8811772839 	0.0573101376 	0.0573250479 	0.0034230941 	0.9992355634 	
25.5000000000 	0.8884322006 	0.0539588858 	0.0539683284 	0.0028449642 	0.9992043789 	
26.0000000000 	0.8953567124 	0.0507768022 	0.0507875410 	0.0022581612 	0.9991792169 	
26.5000000000 	0.9014415970 	0.0479843534 	0.0480058692 	0.0017099499 	0.9991417696 	
27.0000000000 	0.9063758040 	0.0457357633 	0.0457715022 	0.0012214568 	0.9991045262 	
27.5000000000 	0.9099621489 	0.0441301535 	0.0441601330 	0.0008174304 	0.9990698658 	
28.0000000000 	0.9121518615 	0.0431673683 	0.0431851112 	0.0005186745 	0.9990230155 	
28.5000000000 	0.9130388829 	0.0428041724 	0.0428097862 	0.0003404760 	0.9989933175 	
29.0000000000 	0.9127557096 	0.0429424035 	0.0429533907 	0.0002893931 	0.9989408969 	
29.5000000000 	0.9116053530 	0.0434816070 	0.0434660840 	0.0003573442 	0.9989103882 	
30.0000000000 	0.9098057801 	0.0442864123 	0.0442543468 	0.0005212346 	0.9988677737 	
30.5000000000 	0.9076160949 	0.0452516358 	0.0452066428 	0.0007463779 	0.9988207514 	
31.0000000000 	0.9053746489 	0.0462315456 	0.0461782473 	0.0010039163 	0.9987883581 	
31.5000000000 	0.9033599915 	0.0470929507 	0.0470471501 	0.0012611266 	0.9987612190 	
32.0000000000 	0.9018021192 	0.0477332002 	0.0477001840 	0.0014963849 	0.9987318882 	
32.5000000000 	0.9009005932 	0.0480869594 	0.0480333331 	0.0016780578 	0.9986989434 	
33.0000000000 	0.9007471373 	0.0480878883 	0.0480243192 	0.0017999274 	0.9986592723 	
33.5000000000 	0.9014276464 	0.0477163733 	0.0476442168 	0.0018506820 	0.9986389186 	
34.0000000000 	0.9028498391 	0.0470023609 	0.0469255644 	0.0018347518 	0.9986125162 	
34.5000000000 	0.9049412542 	0.0459753412 	0.0459173152 	0.0017520854 	0.9985859959 	
35.0000000000 	0.9075287815 	0.0447324136 	0.0446756634 	0.0016132841 	0.9985501426 	
35.5000000000 	0.9104319189 	0.0433651499 	0.0432972023 	0.0014313774 	0.9985256485 	
36.0000000000 	0.9134559277 	0.0419524445 	0.0418667742 	0.0012226095 	0.9984977559 	
36.5000000000 	0.9164302074 	0.0405602343 	0.0404842356 	0.0009982478 	0.9984729251 	
37.0000000000 	0.9191583166 	0.0392849453 	0.0392143281 	0.0007801191 	0.9984377090 	
37.5000000000 	0.9215436076 	0.0381896241 	0.0380986468 	0.0005812067 	0.9984130852 	
38.0000000000 	0.9234760097 	0.0372859896 	0.0372005914 	0.0004126534 	0.9983752442 	
38.5000000000 	0.9249075140 	0.0366063870 	0.0365378968 	0.0002918904 	0.9983436882 	
39.0000000000 	0.9258580066 	0.0361378707 	0.0360892075 	0.0002184908 	0.9983035755 	
39.5000000000 	0.9263181168 	0.0358901679 	0.0358543761 	0.0001936512 	0.9982563120 	
40.0000000000 	0.9263852758 	0.0358240834 	0.0358003980 	0.0002100004 	0.9982197576 	
40.5000000000 	0.9261642836 	0.0358939671 	0.0358694262 	0.0002594058 	0.9981870826 	
41.0000000000 	0.9257542122 	0.0360467492 	0.0360222240 	0.0003290410 	0.9981522265 	
41.5000000000 	0.9252672849 	0.0362233926 	0.0362017403 	0.0004114159 	0.9981038337 	
42.0000000000 	0.9248915640 	0.0363439280 	0.0363429571 	0.0004919887 	0.9980704378 	
42.5000000000 	0.9246422188 	0.0364073776 	0.0364135198 	0.0005682352 	0.9980313514 	
43.0000000000 	0.9246276638 	0.0363594541 	0.0363872351 	0.0006308105 	0.9980051634 	
43.5000000000 	0.9248559543 	0.0361980647 	0.0362513260 	0.0006756452 	0.9979809902 	
44.0000000000 	0.9253777805 	0.0359217308 	0.0359631611 	0.0006969493 	0.9979596218 	
44.5000000000 	0.9261707607 	0.0355194476 	0.0355543798 	0.0006939287 	0.9979385169 	
45.0000000000 	0.9272185668 	0.0350099841 	0.0350361165 	0.0006624270 	0.9979270944 	
45.5000000000 	0.9284598627 	0.0344083444 	0.0344340045 	0.0006109319 	0.9979131434 	
46.0000000000 	0.9298195548 	0.0337615294 	0.0337740841 	0.0005418456 	0.9978970139 	
46.5000000000 	0.9312247010 	0.0330849994 	0.0330908087 	0.0004637379 	0.9978642470 	
47.0000000000 	0.9326524260 	0.0324138995 	0.0323960839 	0.0003813818 	0.9978437913 	
47.5000000000 	0.9339897554 	0.0317734258 	0.0317373156 	0.0003045658 	0.9978050625 	
48.0000000000 	0.9351960540 	0.0311875202 	0.0311362313 	0.0002373101 	0.9977571156 	
48.5000000000 	0.9362369928 	0.0306604969 	0.0306147841 	0.0001827968 	0.9976950707 	
49.0000000000 	0.9370992867 	0.0302223896 	0.0301741376 	0.0001413041 	0.9976371180 	
49.5000000000 	0.9377861046 	0.0298674299 	0.0298159297 	0.0001160443 	0.9975855085 	
50.0000000000 	0.9383241093 	0.0295654422 	0.0295384916 	0.0001041647 	0.9975322078 	
50.5000000000 	0.9387214864 	0.0293406812 	0.0293252014 	0.0001025806 	0.9974899496 	
51.0000000000 	0.9389938329 	0.0291830566 	0.0291642782 	0.0001124590 	0.9974536267 	
51.5000000000 	0.9391787127 	0.0290641506 	0.0290440053 	0.0001306001 	0.9974174687 	
