0.0000000000 	 1.0000000000 	 0.0000000000 	 0.0002889920 	 0.0000000000 
0.5000000000 	 0.9092657352 	 0.9752222106 	 0.0002889077 	 -0.0000000001 
1.0000000000 	 0.9021986555 	 0.9567924782 	 0.0002889012 	 -0.0000000003 
1.5000000000 	 0.8876995941 	 0.9588874302 	 0.0002888877 	 -0.0000000007 
2.0000000000 	 0.8670565303 	 0.9701638598 	 0.0002888685 	 -0.0000000012 
2.5000000000 	 0.8410697574 	 0.9848208914 	 0.0002888444 	 -0.0000000019 
3.0000000000 	 0.8103184800 	 0.9999490723 	 0.0002888159 	 -0.0000000029 
3.5000000000 	 0.7752944881 	 1.0141926307 	 0.0002887833 	 -0.0000000042 
4.0000000000 	 0.7364647558 	 1.0270089191 	 0.0002887473 	 -0.0000000056 
4.5000000000 	 0.6942981019 	 1.0382612531 	 0.0002887081 	 -0.0000000073 
5.0000000000 	 0.6492744853 	 1.0480030321 	 0.0002886663 	 -0.0000000091 
5.5000000000 	 0.6018862490 	 1.0563677929 	 0.0002886223 	 -0.0000000112 
6.0000000000 	 0.5526357918 	 1.0635153078 	 0.0002885766 	 -0.0000000133 
6.5000000000 	 0.5020317534 	 1.0696061292 	 0.0002885296 	 -0.0000000154 
7.0000000000 	 0.4505846594 	 1.0747901011 	 0.0002884819 	 -0.0000000175 
7.5000000000 	 0.3988024507 	 1.0792015834 	 0.0002884338 	 -0.0000000196 
8.0000000000 	 0.3471860887 	 1.0829578923 	 0.0002883859 	 -0.0000000215 
8.5000000000 	 0.2962253262 	 1.0861593162 	 0.0002883386 	 -0.0000000231 
9.0000000000 	 0.2463946898 	 1.0888899484 	 0.0002882923 	 -0.0000000246 
9.5000000000 	 0.1981496982 	 1.0912189751 	 0.0002882475 	 -0.0000000257 
10.0000000000 	 0.1519233327 	 1.0932022350 	 0.0002882046 	 -0.0000000265 
10.5000000000 	 0.1081227700 	 1.0948839342 	 0.0002881639 	 -0.0000000269 
11.0000000000 	 0.0671263845 	 1.0962984364 	 0.0002881259 	 -0.0000000269 
11.5000000000 	 0.0292810269 	 1.0974720595 	 0.0002880907 	 -0.0000000265 
12.0000000000 	 -0.0051004162 	 1.0984248177 	 0.0002880588 	 -0.0000000256 
12.5000000000 	 -0.0357411767 	 1.0991720599 	 0.0002880304 	 -0.0000000244 
13.0000000000 	 -0.0624024682 	 1.0997259580 	 0.0002880056 	 -0.0000000227 
13.5000000000 	 -0.0848850533 	 1.1000968123 	 0.0002879847 	 -0.0000000207 
14.0000000000 	 -0.1030305079 	 1.1002941476 	 0.0002879679 	 -0.0000000182 
14.5000000000 	 -0.1167221788 	 1.1003275855 	 0.0002879552 	 -0.0000000155 
15.0000000000 	 -0.1258858267 	 1.1002074867 	 0.0002879467 	 -0.0000000125 
15.5000000000 	 -0.1304899508 	 1.0999453660 	 0.0002879424 	 -0.0000000093 
16.0000000000 	 -0.1305457878 	 1.0995540915 	 0.0002879424 	 -0.0000000059 
16.5000000000 	 -0.1261069837 	 1.0990478863 	 0.0002879465 	 -0.0000000024 
17.0000000000 	 -0.1172689337 	 1.0984421561 	 0.0002879547 	 0.0000000012 
17.5000000000 	 -0.1041677898 	 1.0977531703 	 0.0002879668 	 0.0000000048 
18.0000000000 	 -0.0869791371 	 1.0969976287 	 0.0002879828 	 0.0000000083 
18.5000000000 	 -0.0659163415 	 1.0961921445 	 0.0002880024 	 0.0000000117 
19.0000000000 	 -0.0412285757 	 1.0953526770 	 0.0002880253 	 0.0000000150 
19.5000000000 	 -0.0131985309 	 1.0944939445 	 0.0002880513 	 0.0000000180 
20.0000000000 	 0.0178601726 	 1.0936288485 	 0.0002880801 	 0.0000000207 
20.5000000000 	 0.0516058617 	 1.0927679337 	 0.0002881115 	 0.0000000232 
21.0000000000 	 0.0876719558 	 1.0919189093 	 0.0002881449 	 0.0000000254 
21.5000000000 	 0.1256703584 	 1.0910862510 	 0.0002881802 	 0.0000000271 
22.0000000000 	 0.1651950711 	 1.0902708987 	 0.0002882169 	 0.0000000285 
22.5000000000 	 0.2058260021 	 1.0894700622 	 0.0002882546 	 0.0000000295 
23.0000000000 	 0.2471329380 	 1.0886771437 	 0.0002882930 	 0.0000000301 
23.5000000000 	 0.2886796454 	 1.0878817786 	 0.0002883316 	 0.0000000303 
24.0000000000 	 0.3300280658 	 1.0870699975 	 0.0002883699 	 0.0000000301 
24.5000000000 	 0.3707425671 	 1.0862245028 	 0.0002884077 	 0.0000000295 
25.0000000000 	 0.4103942085 	 1.0853250561 	 0.0002884446 	 0.0000000285 
25.5000000000 	 0.4485649807 	 1.0843489647 	 0.0002884800 	 0.0000000272 
26.0000000000 	 0.4848519766 	 1.0832716555 	 0.0002885137 	 0.0000000256 
26.5000000000 	 0.5188714507 	 1.0820673218 	 0.0002885453 	 0.0000000236 
27.0000000000 	 0.5502627229 	 1.0807096273 	 0.0002885744 	 0.0000000214 
27.5000000000 	 0.5786918867 	 1.0791724474 	 0.0002886008 	 0.0000000190 
28.0000000000 	 0.6038552781 	 1.0774306314 	 0.0002886242 	 0.0000000163 
28.5000000000 	 0.6254826672 	 1.0754607641 	 0.0002886442 	 0.0000000136 
29.0000000000 	 0.6433401339 	 1.0732419079 	 0.0002886608 	 0.0000000107 
29.5000000000 	 0.6572325953 	 1.0707563053 	 0.0002886737 	 0.0000000077 
30.0000000000 	 0.6670059494 	 1.0679900247 	 0.0002886828 	 0.0000000047 
30.5000000000 	 0.6725488123 	 1.0649335294 	 0.0002886879 	 0.0000000017 
31.0000000000 	 0.6737938214 	 1.0615821559 	 0.0002886891 	 -0.0000000013 
31.5000000000 	 0.6707184871 	 1.0579364881 	 0.0002886862 	 -0.0000000041 
32.0000000000 	 0.6633455799 	 1.0540026140 	 0.0002886794 	 -0.0000000069 
32.5000000000 	 0.6517430418 	 1.0497922593 	 0.0002886686 	 -0.0000000095 
33.0000000000 	 0.6360234198 	 1.0453227901 	 0.0002886540 	 -0.0000000119 
33.5000000000 	 0.6163428234 	 1.0406170857 	 0.0002886358 	 -0.0000000142 
34.0000000000 	 0.5928994125 	 1.0357032799 	 0.0002886140 	 -0.0000000162 
34.5000000000 	 0.5659314293 	 1.0306143789 	 0.0002885890 	 -0.0000000180 
35.0000000000 	 0.5357147926 	 1.0253877616 	 0.0002885609 	 -0.0000000195 
35.5000000000 	 0.5025602774 	 1.0200645763 	 0.0002885301 	 -0.0000000208 
36.0000000000 	 0.4668103090 	 1.0146890460 	 0.0002884969 	 -0.0000000218 
36.5000000000 	 0.4288354042 	 1.0093077008 	 0.0002884617 	 -0.0000000225 
37.0000000000 	 0.3890302979 	 1.0039685555 	 0.0002884247 	 -0.0000000229 
37.5000000000 	 0.3478097961 	 0.9987202532 	 0.0002883865 	 -0.0000000231 
38.0000000000 	 0.3056043990 	 0.9936111955 	 0.0002883473 	 -0.0000000230 
38.5000000000 	 0.2628557444 	 0.9886886816 	 0.0002883076 	 -0.0000000226 
39.0000000000 	 0.2200119188 	 0.9839980764 	 0.0002882678 	 -0.0000000219 
39.5000000000 	 0.1775226887 	 0.9795820275 	 0.0002882284 	 -0.0000000210 
40.0000000000 	 0.1358347053 	 0.9754797508 	 0.0002881897 	 -0.0000000198 
40.5000000000 	 0.0953867344 	 0.9717263986 	 0.0002881521 	 -0.0000000184 
41.0000000000 	 0.0566049655 	 0.9683525257 	 0.0002881161 	 -0.0000000168 
41.5000000000 	 0.0198984516 	 0.9653836626 	 0.0002880820 	 -0.0000000149 
42.0000000000 	 -0.0143452711 	 0.9628400040 	 0.0002880502 	 -0.0000000130 
42.5000000000 	 -0.0457643316 	 0.9607362157 	 0.0002880211 	 -0.0000000108 
43.0000000000 	 -0.0740263999 	 0.9590813605 	 0.0002879948 	 -0.0000000085 
43.5000000000 	 -0.0988322430 	 0.9578789396 	 0.0002879718 	 -0.0000000061 
44.0000000000 	 -0.1199189245 	 0.9571270451 	 0.0002879522 	 -0.0000000037 
44.5000000000 	 -0.1370626131 	 0.9568186108 	 0.0002879363 	 -0.0000000011 
45.0000000000 	 -0.1500809684 	 0.9569417538 	 0.0002879242 	 0.0000000014 
45.5000000000 	 -0.1588350794 	 0.9574801900 	 0.0002879161 	 0.0000000040 
46.0000000000 	 -0.1632309347 	 0.9584137101 	 0.0002879120 	 0.0000000066 
46.5000000000 	 -0.1632204100 	 0.9597186978 	 0.0002879120 	 0.0000000092 
47.0000000000 	 -0.1588017621 	 0.9613686762 	 0.0002879161 	 0.0000000117 
47.5000000000 	 -0.1500196266 	 0.9633348635 	 0.0002879243 	 0.0000000141 
48.0000000000 	 -0.1369645184 	 0.9655867224 	 0.0002879364 	 0.0000000164 
48.5000000000 	 -0.1197718451 	 0.9680924906 	 0.0002879524 	 0.0000000185 
49.0000000000 	 -0.0986204415 	 0.9708196757 	 0.0002879720 	 0.0000000206 
49.5000000000 	 -0.0737306453 	 0.9737355077 	 0.0002879951 	 0.0000000224 
50.0000000000 	 -0.0453619359 	 0.9768073367 	 0.0002880214 	 0.0000000241 
50.5000000000 	 -0.0138101610 	 0.9800029725 	 0.0002880507 	 0.0000000255 
51.0000000000 	 0.0205956153 	 0.9832909605 	 0.0002880827 	 0.0000000268 
51.5000000000 	 0.0574966095 	 0.9866407948 	 0.0002881169 	 0.0000000278 
52.0000000000 	 0.0965081218 	 0.9900230687 	 0.0002881531 	 0.0000000286 
52.5000000000 	 0.1372236043 	 0.9934095682 	 0.0002881909 	 0.0000000291 
53.0000000000 	 0.1792189488 	 0.9967733131 	 0.0002882299 	 0.0000000293 
53.5000000000 	 0.2220569505 	 1.0000885546 	 0.0002882697 	 0.0000000293 
54.0000000000 	 0.2652918976 	 1.0033307393 	 0.0002883098 	 0.0000000290 
54.5000000000 	 0.3084742398 	 1.0064764480 	 0.0002883499 	 0.0000000285 
55.0000000000 	 0.3511552860 	 1.0095033228 	 0.0002883896 	 0.0000000277 
55.5000000000 	 0.3928918812 	 1.0123899903 	 0.0002884283 	 0.0000000267 
56.0000000000 	 0.4332510161 	 1.0151159941 	 0.0002884658 	 0.0000000254 
56.5000000000 	 0.4718143199 	 1.0176617446 	 0.0002885016 	 0.0000000239 
57.0000000000 	 0.5081823911 	 1.0200084950 	 0.0002885353 	 0.0000000221 
57.5000000000 	 0.5419789219 	 1.0221383497 	 0.0002885667 	 0.0000000202 
58.0000000000 	 0.5728545755 	 1.0240343112 	 0.0002885954 	 0.0000000181 
58.5000000000 	 0.6004905754 	 1.0256803672 	 0.0002886210 	 0.0000000158 
59.0000000000 	 0.6246019724 	 1.0270616199 	 0.0002886434 	 0.0000000134 
59.5000000000 	 0.6449405569 	 1.0281644546 	 0.0002886623 	 0.0000000109 
60.0000000000 	 0.6612973869 	 1.0289767459 	 0.0002886775 	 0.0000000083 
60.5000000000 	 0.6735049075 	 1.0294880941 	 0.0002886888 	 0.0000000057 
61.0000000000 	 0.6814386419 	 1.0296900861 	 0.0002886962 	 0.0000000030 
