-1.5000000000 	 0.5164501876 	 1.1285934322 
-1.4999000000 	 0.4919446030 	 1.1961335888 
-1.4998000000 	 0.5574971606 	 1.2254412138 
-1.4997000000 	 0.5912836156 	 1.1622051544 
-1.4996000000 	 0.5305044952 	 1.1241086736 
-1.4995000000 	 0.4881115142 	 1.1821257881 
-1.4994000000 	 0.5428984319 	 1.2286032509 
-1.4993000000 	 0.5930508955 	 1.1773216127 
-1.4992000000 	 0.5453550998 	 1.1237451110 
-1.4991000000 	 0.4884457182 	 1.1676154497 
-1.4990000000 	 0.5280931065 	 1.2275727879 
-1.4989000000 	 0.5906211079 	 1.1923476550 
-1.4988000000 	 0.5598183124 	 1.1275621450 
-1.4987000000 	 0.4929227068 	 1.1537875816 
-1.4986000000 	 0.5142615700 	 1.2224581371 
-1.4985000000 	 0.5841858408 	 1.2061134443 
-1.4984000000 	 0.5727407200 	 1.1352858646 
-1.4983000000 	 0.5011876189 	 1.1417733856 
-1.4982000000 	 0.5025071446 	 1.2136933329 
-1.4981000000 	 0.5742561376 	 1.2175490627 
-1.4980000000 	 0.5830911732 	 1.1463307615 
-1.4979000000 	 0.5125833991 	 1.1325600625 
-1.4978000000 	 0.4937681192 	 1.2020036922 
-1.4977000000 	 0.5616219424 	 1.2257698476 
-1.4976000000 	 0.5900430746 	 1.1598462217 
-1.4975000000 	 0.5262030202 	 1.1269119972 
-1.4974000000 	 0.4887428269 	 1.1883481182 
-1.4973000000 	 0.5472892341 	 1.2301470288 
-1.4972000000 	 0.5930403792 	 1.1747842296 
-1.4971000000 	 0.5409616804 	 1.1253097141 
-1.4970000000 	 0.4878338556 	 1.1738427656 
-1.4969000000 	 0.5323999322 	 1.2303579823 
-1.4968000000 	 0.5918420573 	 1.1899828183 
-1.4967000000 	 0.5556831880 	 1.1279114244 
-1.4966000000 	 0.4911157891 	 1.1596721522 
-1.4965000000 	 0.5181409367 	 1.2264121364 
-1.4964000000 	 0.5865415089 	 1.2042586606 
-1.4963000000 	 0.5691937213 	 1.1345402184 
-1.4962000000 	 0.4983290873 	 1.1469947098 
-1.4961000000 	 0.5056494820 	 1.2186503704 
-1.4960000000 	 0.5775592535 	 1.2165014215 
-1.4959000000 	 0.5804154127 	 1.1446980337 
-1.4958000000 	 0.5089006291 	 1.1368504326 
-1.4957000000 	 0.4959224693 	 1.2077180045 
-1.4956000000 	 0.5656095869 	 1.2257623005 
-1.4955000000 	 0.5884523301 	 1.1576051729 
-1.4954000000 	 0.5219892207 	 1.1300778840 
-1.4953000000 	 0.4897368846 	 1.1945135158 
-1.4952000000 	 0.5516437739 	 1.2313297880 
-1.4951000000 	 0.5926620163 	 1.1722623407 
-1.4950000000 	 0.5365525384 	 1.1272472327 
-1.4949000000 	 0.4875877349 	 1.1801170300 
-1.4948000000 	 0.5367743227 	 1.2327865274 
-1.4947000000 	 0.5927068576 	 1.1875302226 
-1.4946000000 	 0.5514301629 	 1.1286146549 
-1.4945000000 	 0.4896484626 	 1.1657042677 
-1.4944000000 	 0.5221863677 	 1.2300427000 
-1.4943000000 	 0.5885811297 	 1.2022202155 
-1.4942000000 	 0.5654359902 	 1.1341017386 
-1.4941000000 	 0.4957569065 	 1.1524528792 
-1.4940000000 	 0.5090431994 	 1.2233434070 
-1.4939000000 	 0.5806116508 	 1.2151892194 
-1.4938000000 	 0.5774528403 	 1.1433015775 
-1.4937000000 	 0.5054281006 	 1.1414485234 
-1.4936000000 	 0.4983935105 	 1.2132492549 
-1.4935000000 	 0.5694318702 	 1.2254307694 
-1.4934000000 	 0.5865215290 	 1.1555110419 
-1.4933000000 	 0.5178927492 	 1.1335982846 
-1.4932000000 	 0.4910877255 	 1.2005918550 
-1.4931000000 	 0.5559315494 	 1.2321553730 
-1.4930000000 	 0.5919174607 	 1.1697866770 
-1.4929000000 	 0.5321584288 	 1.1295582217 
-1.4928000000 	 0.4877100714 	 1.1864076292 
-1.4927000000 	 0.5411859176 	 1.2348535712 
-1.4926000000 	 0.5932085047 	 1.1850198302 
-1.4925000000 	 0.5470886120 	 1.1296809622 
-1.4924000000 	 0.4885318892 	 1.1718552899 
-1.4923000000 	 0.5263700650 	 1.2333366872 
-1.4922000000 	 0.5902896090 	 1.2000249285 
-1.4921000000 	 0.5614931930 	 1.1339873978 
-1.4920000000 	 0.4934898018 	 1.1581235074 
-1.4919000000 	 0.5126652707 	 1.2277520551 
-1.4918000000 	 0.5833913376 	 1.2136340029 
-1.4917000000 	 0.5742233691 	 1.1421648755 
-1.4916000000 	 0.5021906226 	 1.1463361523 
-1.4915000000 	 0.5011648331 	 1.2185714302 
-1.4914000000 	 0.5730616554 	 1.2247898081 
-1.4913000000 	 0.5842632469 	 1.1535919564 
-1.4912000000 	 0.5139425362 	 1.1374626700 
-1.4911000000 	 0.4927868766 	 1.2065535530 
-1.4910000000 	 0.5601224321 	 1.2326301618 
-1.4909000000 	 0.5908109220 	 1.1673877629 
-1.4908000000 	 0.5278100763 	 1.1322406609 
-1.4907000000 	 0.4882010001 	 1.1926837910 
-1.4906000000 	 0.5456040059 	 1.2365568239 
-1.4905000000 	 0.5933425204 	 1.1824821381 
-1.4904000000 	 0.5426886229 	 1.1311169928 
-1.4903000000 	 0.4877748103 	 1.1780956930 
-1.4902000000 	 0.5306631731 	 1.2362833035 
-1.4901000000 	 0.5916541133 	 1.1977008360 
-1.4900000000 	 0.5573923646 	 1.1342119975 
-1.4899000000 	 0.4915444252 	 1.1639806891 
-1.4898000000 	 0.5164910035 	 1.2318578867 
-1.4897000000 	 0.5858781530 	 1.2118591199 
-1.4896000000 	 0.5707488340 	 1.1413097160 
-1.4895000000 	 0.4992114500 	 1.1514931057 
-1.4894000000 	 0.5042178975 	 1.2236599263 
-1.4893000000 	 0.5764730661 	 1.2238561908 
-1.4892000000 	 0.5816923634 	 1.1518749348 
-1.4891000000 	 0.5101665626 	 1.1416581268 
-1.4890000000 	 0.4948234100 	 1.2123698016 
-1.4889000000 	 0.5641868840 	 1.2327630353 
-1.4888000000 	 0.5893491417 	 1.1650957110 
-1.4887000000 	 0.5235379690 	 1.1352899741 
-1.4886000000 	 0.4890580835 	 1.1989147959 
-1.4885000000 	 0.5499977382 	 1.2378965615 
-1.4884000000 	 0.5931069609 	 1.1799479609 
-1.4883000000 	 0.5382607592 	 1.1329268919 
-1.4882000000 	 0.4873834861 	 1.1843953123 
-1.4881000000 	 0.5350360091 	 1.2388742052 
-1.4880000000 	 0.5926641892 	 1.1952769962 
-1.4879000000 	 0.5531617279 	 1.1347880617 
-1.4878000000 	 0.4899352475 	 1.1699971946 
-1.4877000000 	 0.5204942427 	 1.2356445753 
-1.4876000000 	 0.5880539459 	 1.2098895383 
-1.4875000000 	 0.5670528439 	 1.1407559997 
-1.4874000000 	 0.4965120894 	 1.1568972640 
-1.4873000000 	 0.5075321393 	 1.2284917464 
-1.4872000000 	 0.5796416826 	 1.2226488299 
-1.4871000000 	 0.5788259938 	 1.1503857056 
-1.4870000000 	 0.5065916862 	 1.1461694344 
-1.4869000000 	 0.4971840277 	 1.2180127627 
-1.4868000000 	 0.5680961802 	 1.2325653184 
-1.4867000000 	 0.5875413710 	 1.1629400057 
-1.4866000000 	 0.5193721617 	 1.1386990473 
-1.4865000000 	 0.4902763418 	 1.2050701863 
