-1.5000000000 	 0.5039257996 	 1.3515570114 
-1.4985000000 	 0.5022565796 	 1.3527942043 
-1.4970000000 	 0.5016742832 	 1.3561041222 
-1.4955000000 	 0.5032382377 	 1.3584848592 
-1.4940000000 	 0.5040286136 	 1.3586629128 
-1.4925000000 	 0.5025668165 	 1.3594598706 
-1.4910000000 	 0.5015638072 	 1.3625497161 
-1.4895000000 	 0.5028814246 	 1.3653427111 
-1.4880000000 	 0.5040633878 	 1.3657949835 
-1.4865000000 	 0.5028912484 	 1.3662142979 
-1.4850000000 	 0.5015088728 	 1.3689818825 
-1.4835000000 	 0.5024450449 	 1.3721298086 
-1.4820000000 	 0.5039154635 	 1.3729967620 
-1.4805000000 	 0.5031385541 	 1.3731774939 
-1.4790000000 	 0.5015120708 	 1.3755633411 
-1.4775000000 	 0.5020252140 	 1.3789631878 
-1.4760000000 	 0.5037030721 	 1.3803052924 
-1.4745000000 	 0.5034093397 	 1.3803415495 
-1.4730000000 	 0.5016696148 	 1.3822544665 
-1.4715000000 	 0.5016954226 	 1.3857455017 
-1.4700000000 	 0.5034146888 	 1.3875898952 
-1.4685000000 	 0.5036038710 	 1.3876346445 
-1.4670000000 	 0.5018862997 	 1.3890892195 
-1.4655000000 	 0.5014455490 	 1.3925542066 
-1.4640000000 	 0.5031090425 	 1.3948854412 
-1.4625000000 	 0.5037907002 	 1.3950253836 
-1.4610000000 	 0.5022047266 	 1.3959780286 
-1.4595000000 	 0.5012491307 	 1.3992463595 
-1.4580000000 	 0.5026262742 	 1.4020546505 
-1.4565000000 	 0.5036889612 	 1.4025172876 
-1.4550000000 	 0.5023755752 	 1.4031506840 
-1.4535000000 	 0.5010637236 	 1.4061928653 
-1.4520000000 	 0.5021667381 	 1.4094231700 
-1.4505000000 	 0.5036436237 	 1.4102643139 
-1.4490000000 	 0.5027747158 	 1.4105607511 
-1.4475000000 	 0.5012023439 	 1.4131515360 
-1.4460000000 	 0.5018695621 	 1.4165953460 
-1.4445000000 	 0.5035379964 	 1.4178523475 
-1.4430000000 	 0.5030780022 	 1.4179478884 
-1.4415000000 	 0.5012880304 	 1.4200867745 
-1.4400000000 	 0.5014257538 	 1.4237064508 
-1.4385000000 	 0.5031647604 	 1.4255190800 
-1.4370000000 	 0.5032037937 	 1.4256192034 
-1.4355000000 	 0.5014073589 	 1.4273099557 
-1.4340000000 	 0.5010681706 	 1.4309596892 
-1.4325000000 	 0.5027909205 	 1.4333033590 
-1.4310000000 	 0.5033588594 	 1.4335008118 
-1.4295000000 	 0.5017023315 	 1.4347011340 
-1.4280000000 	 0.5008868958 	 1.4381957757 
-1.4265000000 	 0.5024190442 	 1.4410169676 
-1.4250000000 	 0.5034440420 	 1.4414500111 
-1.4235000000 	 0.5020485565 	 1.4422210621 
-1.4220000000 	 0.5008175148 	 1.4454299465 
-1.4205000000 	 0.5020262839 	 1.4486417045 
-1.4190000000 	 0.5033983721 	 1.4494123437 
-1.4175000000 	 0.5023265013 	 1.4498468079 
-1.4160000000 	 0.5007264034 	 1.4527057803 
-1.4145000000 	 0.5014945153 	 1.4562791146 
-1.4130000000 	 0.5031353283 	 1.4575563491 
-1.4115000000 	 0.5025429760 	 1.4578164424 
-1.4100000000 	 0.5007788255 	 1.4602484914 
-1.4085000000 	 0.5011056639 	 1.4640146665 
-1.4070000000 	 0.5029193805 	 1.4657921181 
-1.4055000000 	 0.5028572571 	 1.4659429890 
-1.4040000000 	 0.5010381462 	 1.4678473529 
-1.4025000000 	 0.5008408979 	 1.4716254474 
-1.4010000000 	 0.5026211233 	 1.4739127537 
-1.3995000000 	 0.5030408344 	 1.4741176623 
-1.3980000000 	 0.5012698982 	 1.4755350608 
-1.3965000000 	 0.5005391459 	 1.4792323135 
-1.3950000000 	 0.5021456131 	 1.4820629338 
-1.3935000000 	 0.5030424954 	 1.4825107078 
-1.3920000000 	 0.5015027856 	 1.4835113085 
-1.3905000000 	 0.5003387371 	 1.4869973802 
-1.3890000000 	 0.5016830544 	 1.4902960862 
-1.3875000000 	 0.5030200176 	 1.4910847079 
-1.3860000000 	 0.5018514435 	 1.4917068629 
-1.3845000000 	 0.5003385839 	 1.4948209198 
-1.3830000000 	 0.5012873265 	 1.4984558622 
-1.3815000000 	 0.5029261950 	 1.4996689480 
-1.3800000000 	 0.5021878800 	 1.5000203641 
-1.3785000000 	 0.5004099224 	 1.5026856648 
-1.3770000000 	 0.5008572456 	 1.5065575465 
-1.3755000000 	 0.5026564332 	 1.5082995981 
-1.3740000000 	 0.5024148764 	 1.5085487399 
-1.3725000000 	 0.5005289911 	 1.5107392691 
-1.3710000000 	 0.5004582823 	 1.5147200499 
-1.3695000000 	 0.5022998157 	 1.5170253705 
-1.3680000000 	 0.5026012239 	 1.5173104959 
-1.3665000000 	 0.5007732255 	 1.5189965181 
-1.3650000000 	 0.5001896033 	 1.5229136113 
-1.3635000000 	 0.5019182966 	 1.5257509337 
-1.3620000000 	 0.5027280912 	 1.5262061981 
-1.3605000000 	 0.5010876661 	 1.5274133522 
-1.3590000000 	 0.5000165428 	 1.5311249030 
-1.3575000000 	 0.5014789109 	 1.5344512724 
