-1.0000000000 	 0.6619646554 	 7.5489215742 
-0.9975000000 	 0.6643260321 	 7.5877981402 
-0.9950000000 	 0.6665395991 	 7.6269171537 
-0.9925000000 	 0.6685315849 	 7.6663849720 
-0.9900000000 	 0.6702723078 	 7.7063303647 
-0.9875000000 	 0.6717816021 	 7.7468856288 
-0.9850000000 	 0.6731264499 	 7.7881669790 
-0.9825000000 	 0.6744111080 	 7.8302573181 
-0.9800000000 	 0.6757612195 	 7.8731941479 
-0.9775000000 	 0.6773043644 	 7.9169645958 
-0.9750000000 	 0.6791500982 	 7.9615084249 
-0.9725000000 	 0.6813726402 	 8.0067286375 
-0.9700000000 	 0.6839989894 	 8.0525080761 
-0.9675000000 	 0.6870044140 	 8.0987294531 
-0.9650000000 	 0.6903161124 	 8.1452956712 
-0.9625000000 	 0.6938245585 	 8.1921472134 
-0.9600000000 	 0.6974008164 	 8.2392738095 
-0.9575000000 	 0.7009171437 	 8.2867184657 
-0.9550000000 	 0.7042676517 	 8.3345731299 
-0.9525000000 	 0.7073857424 	 8.3829665859 
-0.9500000000 	 0.7102555165 	 8.4320464128 
-0.9475000000 	 0.7129152703 	 8.4819578037 
-0.9450000000 	 0.7154524334 	 8.5328225746 
-0.9425000000 	 0.7179906501 	 8.5847217025 
-0.9400000000 	 0.7206709610 	 8.6376842089 
-0.9375000000 	 0.7236300061 	 8.6916842360 
-0.9350000000 	 0.7269786736 	 8.7466468820 
-0.9325000000 	 0.7307845940 	 8.8024619785 
-0.9300000000 	 0.7350613096 	 8.8590037226 
-0.9275000000 	 0.7397659227 	 8.9161531205 
-0.9250000000 	 0.7448057055 	 8.9738197151 
-0.9225000000 	 0.7500527342 	 9.0319591388 
-0.9200000000 	 0.7553643254 	 9.0905836518 
-0.9175000000 	 0.7606061021 	 9.1497639061 
-0.9150000000 	 0.7656740583 	 9.2096215439 
-0.9125000000 	 0.7705121020 	 9.2703136916 
-0.9100000000 	 0.7751222295 	 9.3320117146 
-0.9075000000 	 0.7795656178 	 9.3948775373 
-0.9050000000 	 0.7839543403 	 9.4590412675 
-0.9025000000 	 0.7884348997 	 9.5245837081 
-0.9000000000 	 0.7931660875 	 9.5915266070 
-0.8975000000 	 0.7982946167 	 9.6598323113 
-0.8950000000 	 0.8039323764 	 9.7294130148 
-0.8925000000 	 0.8101389513 	 9.8001482695 
-0.8900000000 	 0.8169122671 	 9.8719080968 
