#time 	S+S- 	 norm 
# 2019_09_24_13_58_24 
56.0000000000 	 0.6421296766 	          1 
64.0000000000 	 0.3371330077 	          1 
72.0000000000 	 0.1770026663 	          1 
80.0000000000 	 0.0929305146 	          1 
88.0000000000 	 0.0487906805 	          1 
96.0000000000 	 0.0256162415 	          1 
104.0000000000 	 0.0568314112 	          1 
112.0000000000 	 0.1409946652 	          1 
120.0000000000 	 0.1755529491 	          1 
128.0000000000 	 0.1681376245 	          1 
136.0000000000 	 0.1400603632 	          1 
144.0000000000 	 0.1069701642 	          1 
152.0000000000 	 0.0779490285 	          1 
160.0000000000 	 0.0785665064 	          1 
168.0000000000 	 0.0966696678 	          1 
176.0000000000 	 0.1159964860 	          1 
184.0000000000 	 0.1276332776 	          1 
192.0000000000 	 0.1284723289 	          1 
200.0000000000 	 0.1197154206 	          1 
208.0000000000 	 0.1068439976 	          1 
216.0000000000 	 0.1000090360 	          1 
224.0000000000 	 0.1006132354 	          1 
232.0000000000 	 0.1057274580 	          1 
240.0000000000 	 0.1117754825 	          1 
248.0000000000 	 0.1157422567 	          1 
256.0000000000 	 0.1158025573 	          1 
264.0000000000 	 0.1126193387 	          1 
272.0000000000 	 0.1090163045 	          1 
280.0000000000 	 0.1070255912 	          1 
288.0000000000 	 0.1071409052 	          1 
296.0000000000 	 0.1087563686 	          1 
304.0000000000 	 0.1107302221 	          1 
312.0000000000 	 0.1119044245 	          1 
320.0000000000 	 0.1118100744 	          1 
328.0000000000 	 0.1108486277 	          1 
336.0000000000 	 0.1097664831 	          1 
344.0000000000 	 0.1091490222 	          1 
352.0000000000 	 0.1091962935 	          1 
360.0000000000 	 0.1097265188 	          1 
368.0000000000 	 0.1103358539 	          1 
376.0000000000 	 0.1106754267 	          1 
384.0000000000 	 0.1106364019 	          1 
392.0000000000 	 0.1103387007 	          1 
400.0000000000 	 0.1100038439 	          1 
408.0000000000 	 0.1098170947 	          1 
416.0000000000 	 0.1098409176 	          1 
424.0000000000 	 0.1100090475 	          1 
432.0000000000 	 0.1101949808 	          1 
440.0000000000 	 0.1102961104 	          1 
448.0000000000 	 0.1102810076 	          1 
456.0000000000 	 0.1101870140 	          1 
464.0000000000 	 0.1100837537 	          1 
472.0000000000 	 0.1100284063 	          1 
480.0000000000 	 0.1100380294 	          1 
488.0000000000 	 0.1100908271 	          1 
496.0000000000 	 0.1101479069 	          1 
504.0000000000 	 0.1101780842 	          1 
512.0000000000 	 0.1101722252 	          1 
520.0000000000 	 0.1101425768 	          1 
528.0000000000 	 0.1101109120 	          1 
536.0000000000 	 0.1100944951 	          1 
544.0000000000 	 0.1100980928 	          1 
552.0000000000 	 0.1101146986 	          1 
560.0000000000 	 0.1101322323 	          1 
568.0000000000 	 0.1101411854 	          1 
576.0000000000 	 0.1101390055 	          1 
584.0000000000 	 0.1101296873 	          1 
592.0000000000 	 0.1101199796 	          1 
600.0000000000 	 0.1101151104 	          1 
608.0000000000 	 0.1101164188 	          1 
616.0000000000 	 0.1101216402 	          1 
624.0000000000 	 0.1101270166 	          1 
632.0000000000 	 0.1101296655 	          1 
640.0000000000 	 0.1101288823 	          1 
648.0000000000 	 0.1101259567 	          1 
656.0000000000 	 0.1101229810 	          1 
664.0000000000 	 0.1101215409 	          1 
672.0000000000 	 0.1101220062 	          1 
680.0000000000 	 0.1101236453 	          1 
688.0000000000 	 0.1101252923 	          1 
696.0000000000 	 0.1101260745 	          1 
704.0000000000 	 0.1101257991 	          1 
712.0000000000 	 0.1101248812 	          1 
720.0000000000 	 0.1101239699 	          1 
728.0000000000 	 0.1101235452 	          1 
736.0000000000 	 0.1101237076 	          1 
744.0000000000 	 0.1101242215 	          1 
752.0000000000 	 0.1101247256 	          1 
760.0000000000 	 0.1101249560 	          1 
768.0000000000 	 0.1101248607 	          1 
776.0000000000 	 0.1101245730 	          1 
784.0000000000 	 0.1101242942 	          1 
792.0000000000 	 0.1101241693 	          1 
800.0000000000 	 0.1101242251 	          1 
# end of calculation 2019_09_24_13_58_41 
# time difference 00_00_00_00_00_17 
