#time 	S+S- 	 norm 
# 2019_08_20_12_42_36 
5.5000000000 	 0.0000000000 	          0 
6.0000000000 	 0.0006165812 	          1 
6.5000000000 	 0.0024158288 	          1 
7.0000000000 	 0.0053227720 	          1 
7.5000000000 	 0.0092630234 	          1 
8.0000000000 	 0.0141632980 	          1 
8.5000000000 	 0.0199515071 	          1 
9.0000000000 	 0.0265569205 	          1 
9.5000000000 	 0.0339103152 	          1 
10.0000000000 	 0.0419441110 	          1 
10.5000000000 	 0.0505924916 	          1 
11.0000000000 	 0.0598171928 	          1 
11.5000000000 	 0.0695886993 	          1 
12.0000000000 	 0.0798589979 	          1 
12.5000000000 	 0.0905796004 	          1 
13.0000000000 	 0.1017045504 	          1 
13.5000000000 	 0.1131896381 	          1 
14.0000000000 	 0.1249922708 	          1 
14.5000000000 	 0.1370714125 	          1 
15.0000000000 	 0.1493875512 	          1 
15.5000000000 	 0.1619028389 	          1 
16.0000000000 	 0.1745791710 	          1 
16.5000000000 	 0.1873762177 	          1 
17.0000000000 	 0.2002535555 	          1 
17.5000000000 	 0.2131719102 	          1 
18.0000000000 	 0.2260932516 	          1 
18.5000000000 	 0.2389801089 	          1 
19.0000000000 	 0.2517962595 	          1 
19.5000000000 	 0.2645079822 	          1 
20.0000000000 	 0.2770824108 	          1 
20.5000000000 	 0.2894887961 	          1 
21.0000000000 	 0.3016982745 	          1 
21.5000000000 	 0.3136832172 	          1 
22.0000000000 	 0.3254169379 	          1 
22.5000000000 	 0.3368752134 	          1 
23.0000000000 	 0.3480353457 	          1 
23.5000000000 	 0.3588763141 	          1 
24.0000000000 	 0.3693791189 	          1 
24.5000000000 	 0.3795260102 	          1 
25.0000000000 	 0.3893009044 	          1 
25.5000000000 	 0.3986893597 	          1 
26.0000000000 	 0.4076786239 	          1 
26.5000000000 	 0.4162574844 	          1 
27.0000000000 	 0.4244161126 	          1 
27.5000000000 	 0.4321463008 	          1 
28.0000000000 	 0.4394411351 	          1 
28.5000000000 	 0.4462956705 	          1 
29.0000000000 	 0.4527063802 	          1 
29.5000000000 	 0.4586711674 	          1 
30.0000000000 	 0.4641887298 	          1 
30.5000000000 	 0.4692596134 	          1 
31.0000000000 	 0.4738850203 	          1 
31.5000000000 	 0.4780679446 	          1 
32.0000000000 	 0.4818121703 	          1 
32.5000000000 	 0.4851232190 	          1 
33.0000000000 	 0.4880068127 	          1 
33.5000000000 	 0.4904704830 	          1 
34.0000000000 	 0.4925218863 	          1 
34.5000000000 	 0.4941704498 	          1 
35.0000000000 	 0.4954256955 	          1 
35.5000000000 	 0.4962985640 	          1 
36.0000000000 	 0.4968001859 	          1 
36.5000000000 	 0.4969430326 	          1 
37.0000000000 	 0.4967392548 	          1 
37.5000000000 	 0.4962020258 	          1 
38.0000000000 	 0.4953451892 	          1 
38.5000000000 	 0.4941834651 	          1 
39.0000000000 	 0.4927307055 	          1 
39.5000000000 	 0.4910013810 	          1 
40.0000000000 	 0.4890110089 	          1 
40.5000000000 	 0.4867755351 	          1 
41.0000000000 	 0.4843097927 	          1 
41.5000000000 	 0.4816289083 	          1 
42.0000000000 	 0.4787489848 	          1 
42.5000000000 	 0.4756863757 	          1 
43.0000000000 	 0.4724561612 	          1 
43.5000000000 	 0.4690734174 	          1 
44.0000000000 	 0.4655541054 	          1 
44.5000000000 	 0.4619141978 	          1 
45.0000000000 	 0.4581682737 	          1 
45.5000000000 	 0.4543306514 	          1 
46.0000000000 	 0.4504165379 	          1 
46.5000000000 	 0.4464405818 	          1 
47.0000000000 	 0.4424166963 	          1 
47.5000000000 	 0.4383585564 	          1 
48.0000000000 	 0.4342790737 	          1 
48.5000000000 	 0.4301910161 	          1 
49.0000000000 	 0.4261072649 	          1 
49.5000000000 	 0.4220399774 	          1 
50.0000000000 	 0.4180005866 	          1 
50.5000000000 	 0.4140000213 	          1 
51.0000000000 	 0.4100487652 	          1 
51.5000000000 	 0.4061568733 	          1 
52.0000000000 	 0.4023339337 	          1 
52.5000000000 	 0.3985889206 	          1 
53.0000000000 	 0.3949303221 	          1 
53.5000000000 	 0.3913659872 	          1 
54.0000000000 	 0.3879033034 	          1 
54.5000000000 	 0.3845490184 	          1 
55.0000000000 	 0.3813094231 	          1 
55.5000000000 	 0.3781901526 	          1 
56.0000000000 	 0.3751964009 	          1 
56.5000000000 	 0.3723327034 	          1 
57.0000000000 	 0.3696031785 	          1 
57.5000000000 	 0.3670112857 	          1 
58.0000000000 	 0.3645600955 	          1 
58.5000000000 	 0.3622520990 	          1 
59.0000000000 	 0.3600891632 	          1 
59.5000000000 	 0.3580730874 	          1 
60.0000000000 	 0.3562046410 	          1 
60.5000000000 	 0.3544841568 	          1 
61.0000000000 	 0.3529120858 	          1 
61.5000000000 	 0.3514881788 	          1 
62.0000000000 	 0.3502115935 	          1 
62.5000000000 	 0.3490811347 	          1 
63.0000000000 	 0.3480951705 	          1 
63.5000000000 	 0.3472518884 	          1 
64.0000000000 	 0.3465490519 	          1 
64.5000000000 	 0.3459841226 	          1 
65.0000000000 	 0.3455541800 	          1 
65.5000000000 	 0.3452560796 	          1 
66.0000000000 	 0.3450863421 	          1 
66.5000000000 	 0.3450413049 	          1 
67.0000000000 	 0.3451170094 	          1 
67.5000000000 	 0.3453093417 	          1 
68.0000000000 	 0.3456138856 	          1 
68.5000000000 	 0.3460264059 	          1 
69.0000000000 	 0.3465419828 	          1 
69.5000000000 	 0.3471555496 	          1 
70.0000000000 	 0.3478625016 	          1 
70.5000000000 	 0.3486581416 	          1 
71.0000000000 	 0.3495370657 	          1 
71.5000000000 	 0.3504937499 	          1 
72.0000000000 	 0.3515232178 	          1 
72.5000000000 	 0.3526205976 	          1 
73.0000000000 	 0.3537803705 	          1 
73.5000000000 	 0.3549969211 	          1 
74.0000000000 	 0.3562652421 	          1 
74.5000000000 	 0.3575804961 	          1 
75.0000000000 	 0.3589372518 	          1 
75.5000000000 	 0.3603300453 	          1 
76.0000000000 	 0.3617540772 	          1 
76.5000000000 	 0.3632047753 	          1 
77.0000000000 	 0.3646770091 	          1 
