#time 	S+S- 	 norm 
# 2019_09_24_14_43_44 
56.0000000000 	 0.6421296766 	          1 
64.0000000000 	 0.3371330077 	          1 
72.0000000000 	 0.1770026663 	          1 
80.0000000000 	 0.0929305146 	          1 
88.0000000000 	 0.0487906805 	          1 
96.0000000000 	 0.0256162415 	          1 
104.0000000000 	 0.0533553818 	          1 
112.0000000000 	 0.1349982491 	          1 
120.0000000000 	 0.1702145988 	          1 
128.0000000000 	 0.1641850171 	          1 
136.0000000000 	 0.1373814548 	          1 
144.0000000000 	 0.1052467196 	          1 
152.0000000000 	 0.0767420904 	          1 
160.0000000000 	 0.0746928049 	          1 
168.0000000000 	 0.0898988039 	          1 
176.0000000000 	 0.1079399437 	          1 
184.0000000000 	 0.1197613589 	          1 
192.0000000000 	 0.1216400071 	          1 
200.0000000000 	 0.1142368689 	          1 
208.0000000000 	 0.1022843385 	          1 
216.0000000000 	 0.0947364311 	          1 
224.0000000000 	 0.0936235588 	          1 
232.0000000000 	 0.0970913687 	          1 
240.0000000000 	 0.1022077110 	          1 
248.0000000000 	 0.1061119398 	          1 
256.0000000000 	 0.1068136948 	          1 
264.0000000000 	 0.1043986190 	          1 
272.0000000000 	 0.1009807203 	          1 
280.0000000000 	 0.0984314598 	          1 
288.0000000000 	 0.0975477041 	          1 
296.0000000000 	 0.0981683435 	          1 
304.0000000000 	 0.0995065595 	          1 
312.0000000000 	 0.1005526677 	          1 
320.0000000000 	 0.1006720973 	          1 
328.0000000000 	 0.0999137496 	          1 
336.0000000000 	 0.0987558753 	          1 
344.0000000000 	 0.0977263432 	          1 
352.0000000000 	 0.0971512587 	          1 
360.0000000000 	 0.0970617616 	          1 
368.0000000000 	 0.0972375942 	          1 
376.0000000000 	 0.0973777768 	          1 
384.0000000000 	 0.0972800728 	          1 
392.0000000000 	 0.0969148919 	          1 
400.0000000000 	 0.0963907761 	          1 
408.0000000000 	 0.0958660355 	          1 
416.0000000000 	 0.0954607227 	          1 
424.0000000000 	 0.0952064742 	          1 
432.0000000000 	 0.0950524611 	          1 
440.0000000000 	 0.0949117425 	          1 
448.0000000000 	 0.0947132822 	          1 
456.0000000000 	 0.0944324123 	          1 
464.0000000000 	 0.0940912724 	          1 
472.0000000000 	 0.0937366270 	          1 
480.0000000000 	 0.0934108826 	          1 
488.0000000000 	 0.0931322509 	          1 
496.0000000000 	 0.0928917420 	          1 
504.0000000000 	 0.0926642186 	          1 
512.0000000000 	 0.0924245908 	          1 
520.0000000000 	 0.0921601012 	          1 
528.0000000000 	 0.0918736861 	          1 
536.0000000000 	 0.0915788107 	          1 
544.0000000000 	 0.0912903208 	          1 
552.0000000000 	 0.0910167917 	          1 
560.0000000000 	 0.0907577779 	          1 
568.0000000000 	 0.0905061372 	          1 
576.0000000000 	 0.0902531166 	          1 
584.0000000000 	 0.0899930686 	          1 
592.0000000000 	 0.0897255400 	          1 
600.0000000000 	 0.0894542928 	          1 
608.0000000000 	 0.0891844571 	          1 
616.0000000000 	 0.0889196619 	          1 
624.0000000000 	 0.0886605685 	          1 
632.0000000000 	 0.0884052166 	          1 
640.0000000000 	 0.0881506031 	          1 
648.0000000000 	 0.0878944250 	          1 
656.0000000000 	 0.0876360725 	          1 
664.0000000000 	 0.0873765475 	          1 
672.0000000000 	 0.0871175919 	          1 
680.0000000000 	 0.0868606419 	          1 
688.0000000000 	 0.0866061734 	          1 
696.0000000000 	 0.0863536793 	          1 
704.0000000000 	 0.0861021482 	          1 
712.0000000000 	 0.0858506891 	          1 
720.0000000000 	 0.0855989525 	          1 
728.0000000000 	 0.0853471831 	          1 
736.0000000000 	 0.0850959593 	          1 
744.0000000000 	 0.0848458232 	          1 
752.0000000000 	 0.0845970130 	          1 
760.0000000000 	 0.0843494105 	          1 
768.0000000000 	 0.0841026815 	          1 
776.0000000000 	 0.0838564936 	          1 
784.0000000000 	 0.0836106836 	          1 
792.0000000000 	 0.0833653006 	          1 
800.0000000000 	 0.0831205312 	          1 
# end of calculation 2019_09_24_14_44_43 
# time difference 00_00_00_00_01_-1 
