70.0000000000 	 0.0833964977 
70.5000000000 	 0.0776776357 
71.0000000000 	 0.0716768632 
71.5000000000 	 0.0654854009 
72.0000000000 	 0.0592115762 
72.5000000000 	 0.0529000121 
73.0000000000 	 0.0466223648 
73.5000000000 	 0.0404489725 
74.0000000000 	 0.0343286674 
74.5000000000 	 0.0283430249 
75.0000000000 	 0.0225847519 
75.5000000000 	 0.0171429716 
76.0000000000 	 0.0119991403 
76.5000000000 	 0.0068909361 
77.0000000000 	 0.0023376555 
77.5000000000 	 -0.0024023401 
78.0000000000 	 -0.0085620432 
78.5000000000 	 -0.0130644933 
79.0000000000 	 -0.0172842081 
79.5000000000 	 -0.0212594818 
80.0000000000 	 -0.0248921075 
80.5000000000 	 -0.0283805658 
81.0000000000 	 -0.0317449068 
81.5000000000 	 -0.0352490127 
82.0000000000 	 -0.0382127087 
82.5000000000 	 -0.0411273537 
83.0000000000 	 -0.0440567457 
83.5000000000 	 -0.0470949904 
84.0000000000 	 -0.0511122310 
84.5000000000 	 -0.0521586400 
85.0000000000 	 -0.0539646643 
85.5000000000 	 -0.0555358766 
86.0000000000 	 -0.0568593432 
86.5000000000 	 -0.0579260451 
87.0000000000 	 -0.0587126138 
87.5000000000 	 -0.0588701441 
88.0000000000 	 -0.0590291399 
88.5000000000 	 -0.0589734161 
89.0000000000 	 -0.0586076680 
89.5000000000 	 -0.0580575445 
90.0000000000 	 -0.0574037736 
90.5000000000 	 -0.0566327747 
91.0000000000 	 -0.0555895716 
91.5000000000 	 -0.0556542237 
92.0000000000 	 -0.0546250587 
92.5000000000 	 -0.0532230627 
93.0000000000 	 -0.0512509961 
93.5000000000 	 -0.0487931212 
94.0000000000 	 -0.0464563326 
94.5000000000 	 -0.0440821663 
95.0000000000 	 -0.0412081378 
95.5000000000 	 -0.0379908945 
96.0000000000 	 -0.0344211891 
96.5000000000 	 -0.0305125614 
97.0000000000 	 -0.0262936632 
97.5000000000 	 -0.0220383115 
98.0000000000 	 -0.0168325683 
98.5000000000 	 -0.0112626629 
99.0000000000 	 -0.0054244304 
99.5000000000 	 0.0006033380 
100.0000000000 	 0.0088000711 
100.5000000000 	 0.0164044241 
101.0000000000 	 0.0240711449 
101.5000000000 	 0.0334400393 
102.0000000000 	 0.0438282479 
102.5000000000 	 0.0545410075 
103.0000000000 	 0.0657816350 
103.5000000000 	 0.0781330032 
104.0000000000 	 0.0906109006 
104.5000000000 	 0.1034622833 
105.0000000000 	 0.1154386030 
105.5000000000 	 0.1290592903 
106.0000000000 	 0.1429147938 
106.5000000000 	 0.1568739901 
107.0000000000 	 0.1709137710 
107.5000000000 	 0.1847661935 
108.0000000000 	 0.1981932569 
108.5000000000 	 0.2112378534 
109.0000000000 	 0.2236140477 
109.5000000000 	 0.2351992546 
110.0000000000 	 0.2457727247 
110.5000000000 	 0.2550558458 
111.0000000000 	 0.2586048555 
111.5000000000 	 0.2658961596 
112.0000000000 	 0.2697194013 
112.5000000000 	 0.2731162346 
113.0000000000 	 0.2746919666 
113.5000000000 	 0.2743352207 
114.0000000000 	 0.2718651640 
114.5000000000 	 0.2672599245 
115.0000000000 	 0.2594701212 
115.5000000000 	 0.2500386803 
116.0000000000 	 0.2382651749 
116.5000000000 	 0.2243392087 
117.0000000000 	 0.2071074464 
117.5000000000 	 0.1883883148 
118.0000000000 	 0.1676111225 
118.5000000000 	 0.1449352825 
119.0000000000 	 0.1204158836 
119.5000000000 	 0.0943176506 
120.0000000000 	 0.0668997432 
120.5000000000 	 0.0382838923 
121.0000000000 	 0.0087670134 
121.5000000000 	 -0.0214269804 
122.0000000000 	 -0.0519730520 
122.5000000000 	 -0.0827109959 
123.0000000000 	 -0.1132633861 
123.5000000000 	 -0.1433778867 
124.0000000000 	 -0.1732925547 
124.5000000000 	 -0.2022476610 
125.0000000000 	 -0.2299333523 
125.5000000000 	 -0.2589660146 
126.0000000000 	 -0.2817618423 
126.5000000000 	 -0.3025948728 
127.0000000000 	 -0.3212028476 
127.5000000000 	 -0.3374229500 
128.0000000000 	 -0.3511176975 
128.5000000000 	 -0.3621146070 
129.0000000000 	 -0.3702793053 
129.5000000000 	 -0.3755202254 
130.0000000000 	 -0.3777568816 
130.5000000000 	 -0.3769276255 
131.0000000000 	 -0.3729930212 
131.5000000000 	 -0.3659353350 
132.0000000000 	 -0.3557584162 
132.5000000000 	 -0.3424920685 
133.0000000000 	 -0.3261882080 
133.5000000000 	 -0.3069179395 
134.0000000000 	 -0.2847715230 
134.5000000000 	 -0.2599091730 
135.0000000000 	 -0.2326190998 
135.5000000000 	 -0.2030500561 
136.0000000000 	 -0.1714353624 
136.5000000000 	 -0.1380066356 
137.0000000000 	 -0.1030109257 
137.5000000000 	 -0.0661314668 
138.0000000000 	 -0.0287346543 
138.5000000000 	 0.0112268921 
139.0000000000 	 0.0477266375 
139.5000000000 	 0.0839861762 
140.0000000000 	 0.1195112662 
140.5000000000 	 0.1542225024 
141.0000000000 	 0.1876656524 
141.5000000000 	 0.2195060347 
142.0000000000 	 0.2493990386 
142.5000000000 	 0.2771058052 
143.0000000000 	 0.3023255575 
143.5000000000 	 0.3248219243 
144.0000000000 	 0.3444159714 
144.5000000000 	 0.3609538433 
145.0000000000 	 0.3742624776 
145.5000000000 	 0.3843136690 
146.0000000000 	 0.3911476690 
146.5000000000 	 0.3948974842 
147.0000000000 	 0.3953808289 
147.5000000000 	 0.3923225870 
148.0000000000 	 0.3859664448 
148.5000000000 	 0.3722755661 
149.0000000000 	 0.3582723886 
149.5000000000 	 0.3413128438 
150.0000000000 	 0.3216177372 
150.5000000000 	 0.2981681558 
151.0000000000 	 0.2728561186 
151.5000000000 	 0.2452006210 
152.0000000000 	 0.2157571038 
152.5000000000 	 0.1847906552 
153.0000000000 	 0.1525971677 
153.5000000000 	 0.1195011922 
154.0000000000 	 0.0858204114 
154.5000000000 	 0.0518484907 
155.0000000000 	 0.0178981464 
155.5000000000 	 -0.0156936147 
156.0000000000 	 -0.0486238124 
156.5000000000 	 -0.0806499469 
157.0000000000 	 -0.1113707520 
157.5000000000 	 -0.1417382108 
158.0000000000 	 -0.1696270753 
158.5000000000 	 -0.1955008833 
159.0000000000 	 -0.2192959068 
159.5000000000 	 -0.2416005927 
160.0000000000 	 -0.2602197362 
160.5000000000 	 -0.2762985166 
161.0000000000 	 -0.2888108729 
161.5000000000 	 -0.2992621328 
162.0000000000 	 -0.3071011849 
162.5000000000 	 -0.3120074931 
163.0000000000 	 -0.3140396421 
163.5000000000 	 -0.3132037983 
164.0000000000 	 -0.3094879945 
164.5000000000 	 -0.3029045383 
165.0000000000 	 -0.2936795783 
165.5000000000 	 -0.2829920544 
166.0000000000 	 -0.2681270956 
166.5000000000 	 -0.2509533456 
167.0000000000 	 -0.2316866065 
167.5000000000 	 -0.2104945790 
168.0000000000 	 -0.1876740209 
168.5000000000 	 -0.1634743335 
169.0000000000 	 -0.1372313570 
169.5000000000 	 -0.1110581079 
170.0000000000 	 -0.0844135046 
170.5000000000 	 -0.0575494816 
171.0000000000 	 -0.0306242874 
171.5000000000 	 -0.0039392644 
172.0000000000 	 0.0224733652 
172.5000000000 	 0.0482137764 
173.0000000000 	 0.0730022700 
173.5000000000 	 0.0966415545 
174.0000000000 	 0.1189532187 
174.5000000000 	 0.1397056953 
175.0000000000 	 0.1587832363 
175.5000000000 	 0.1779834079 
176.0000000000 	 0.1929795073 
176.5000000000 	 0.2059500625 
177.0000000000 	 0.2168475309 
177.5000000000 	 0.2256343897 
178.0000000000 	 0.2323379465 
178.5000000000 	 0.2360109254 
179.0000000000 	 0.2377025288 
179.5000000000 	 0.2372056929 
180.0000000000 	 0.2346016013 
180.5000000000 	 0.2299976237 
181.0000000000 	 0.2233947310 
181.5000000000 	 0.2149388039 
182.0000000000 	 0.2048199425 
182.5000000000 	 0.1932041926 
183.0000000000 	 0.1804008194 
183.5000000000 	 0.1651241225 
184.0000000000 	 0.1493324899 
184.5000000000 	 0.1326151086 
185.0000000000 	 0.1151785979 
185.5000000000 	 0.0971940775 
186.0000000000 	 0.0786880283 
186.5000000000 	 0.0599569141 
187.0000000000 	 0.0411715436 
187.5000000000 	 0.0225135998 
188.0000000000 	 0.0041667538 
188.5000000000 	 -0.0136827649 
189.0000000000 	 -0.0308362026 
189.5000000000 	 -0.0470971797 
190.0000000000 	 -0.0623848544 
190.5000000000 	 -0.0765796145 
191.0000000000 	 -0.0894019009 
191.5000000000 	 -0.1008186764 
192.0000000000 	 -0.1107806001 
192.5000000000 	 -0.1211984416 
193.0000000000 	 -0.1290034729 
193.5000000000 	 -0.1363311238 
194.0000000000 	 -0.1409860129 
194.5000000000 	 -0.1442332666 
195.0000000000 	 -0.1460401865 
195.5000000000 	 -0.1465406079 
196.0000000000 	 -0.1455870278 
196.5000000000 	 -0.1434764772 
197.0000000000 	 -0.1402016753 
197.5000000000 	 -0.1359024722 
198.0000000000 	 -0.1306251731 
198.5000000000 	 -0.1244238713 
199.0000000000 	 -0.1175043260 
199.5000000000 	 -0.1099928605 
200.0000000000 	 -0.1019052096 
200.5000000000 	 -0.0933273442 
201.0000000000 	 -0.0843632621 
201.5000000000 	 -0.0715569742 
202.0000000000 	 -0.0606967167 
202.5000000000 	 -0.0500934557 
203.0000000000 	 -0.0393935935 
203.5000000000 	 -0.0292031622 
204.0000000000 	 -0.0187206566 
204.5000000000 	 -0.0107841658 
205.0000000000 	 -0.0017489669 
205.5000000000 	 0.0069180894 
206.0000000000 	 0.0152452430 
206.5000000000 	 0.0230634873 
207.0000000000 	 0.0303666743 
207.5000000000 	 0.0382371757 
208.0000000000 	 0.0443285178 
208.5000000000 	 0.0499791218 
209.0000000000 	 0.0547311963 
209.5000000000 	 0.0571940554 
210.0000000000 	 0.0602161440 
210.5000000000 	 0.0625209004 
211.0000000000 	 0.0641685700 
211.5000000000 	 0.0651431744 
212.0000000000 	 0.0654248582 
212.5000000000 	 0.0650321472 
213.0000000000 	 0.0638609132 
213.5000000000 	 0.0620334720 
214.0000000000 	 0.0599778366 
214.5000000000 	 0.0577525868 
215.0000000000 	 0.0553155816 
215.5000000000 	 0.0527902079 
216.0000000000 	 0.0507497478 
216.5000000000 	 0.0480982774 
217.0000000000 	 0.0455368595 
217.5000000000 	 0.0427125307 
218.0000000000 	 0.0402612827 
218.5000000000 	 0.0381123192 
219.0000000000 	 0.0362777038 
219.5000000000 	 0.0348138629 
220.0000000000 	 0.0337644158 
220.5000000000 	 0.0331660173 
221.0000000000 	 0.0330334117 
221.5000000000 	 0.0333648249 
222.0000000000 	 0.0341539090 
222.5000000000 	 0.0352820262 
223.0000000000 	 0.0366805720 
223.5000000000 	 0.0383617519 
224.0000000000 	 0.0395891631 
224.5000000000 	 0.0417754921 
225.0000000000 	 0.0440910730 
225.5000000000 	 0.0464609331 
226.0000000000 	 0.0488087675 
226.5000000000 	 0.0510615739 
227.0000000000 	 0.0531493946 
227.5000000000 	 0.0550064918 
228.0000000000 	 0.0565719890 
228.5000000000 	 0.0577831555 
229.0000000000 	 0.0586170722 
229.5000000000 	 0.0590018201 
230.0000000000 	 0.0587370360 
230.5000000000 	 0.0565702950 
231.0000000000 	 0.0544907648 
231.5000000000 	 0.0517951178 
232.0000000000 	 0.0482093957 
232.5000000000 	 0.0438087573 
233.0000000000 	 0.0385974312 
233.5000000000 	 0.0325865460 
234.0000000000 	 0.0258181683 
234.5000000000 	 0.0183313240 
235.0000000000 	 0.0101622638 
235.5000000000 	 0.0013478532 
236.0000000000 	 -0.0080496400 
236.5000000000 	 -0.0179380056 
237.0000000000 	 -0.0282263564 
237.5000000000 	 -0.0388160463 
238.0000000000 	 -0.0495735593 
238.5000000000 	 -0.0603978749 
239.0000000000 	 -0.0712226562 
239.5000000000 	 -0.0818787404 
240.0000000000 	 -0.0926150146 
240.5000000000 	 -0.1028990258 
241.0000000000 	 -0.1127428344 
241.5000000000 	 -0.1219281577 
242.0000000000 	 -0.1304734703 
242.5000000000 	 -0.1381856561 
243.0000000000 	 -0.1449751760 
243.5000000000 	 -0.1507867536 
244.0000000000 	 -0.1550665831 
244.5000000000 	 -0.1583943716 
245.0000000000 	 -0.1603559641 
245.5000000000 	 -0.1608503991 
246.0000000000 	 -0.1597929945 
246.5000000000 	 -0.1571132271 
247.0000000000 	 -0.1527423155 
247.5000000000 	 -0.1462577330 
248.0000000000 	 -0.1387335893 
248.5000000000 	 -0.1296444033 
249.0000000000 	 -0.1190622048 
249.5000000000 	 -0.1070876513 
250.0000000000 	 -0.0916474099 
250.5000000000 	 -0.0762664517 
251.0000000000 	 -0.0596508474 
251.5000000000 	 -0.0419463133 
252.0000000000 	 -0.0232139053 
252.5000000000 	 -0.0031453003 
253.0000000000 	 0.0166662008 
253.5000000000 	 0.0369643723 
254.0000000000 	 0.0575374230 
254.5000000000 	 0.0780941642 
255.0000000000 	 0.0985353714 
255.5000000000 	 0.1177189856 
256.0000000000 	 0.1367108036 
256.5000000000 	 0.1548919374 
257.0000000000 	 0.1719349020 
257.5000000000 	 0.1877107274 
258.0000000000 	 0.2019095347 
258.5000000000 	 0.2146714537 
259.0000000000 	 0.2256040807 
259.5000000000 	 0.2346632047 
260.0000000000 	 0.2417533909 
260.5000000000 	 0.2467655673 
261.0000000000 	 0.2495671096 
261.5000000000 	 0.2500436262 
262.0000000000 	 0.2475752353 
262.5000000000 	 0.2435528883 
263.0000000000 	 0.2371550104 
263.5000000000 	 0.2284291173 
264.0000000000 	 0.2174264120 
264.5000000000 	 0.2042437345 
265.0000000000 	 0.1889554894 
265.5000000000 	 0.1716605249 
266.0000000000 	 0.1509295946 
266.5000000000 	 0.1307979012 
267.0000000000 	 0.1092612147 
267.5000000000 	 0.0865743747 
268.0000000000 	 0.0629595390 
268.5000000000 	 0.0386423818 
269.0000000000 	 0.0138653984 
269.5000000000 	 -0.0111409158 
270.0000000000 	 -0.0361325248 
270.5000000000 	 -0.0608536408 
271.0000000000 	 -0.0850680123 
271.5000000000 	 -0.1085584435 
272.0000000000 	 -0.1311983614 
272.5000000000 	 -0.1533954877 
273.0000000000 	 -0.1736026164 
273.5000000000 	 -0.1922105217 
274.0000000000 	 -0.2090280423 
274.5000000000 	 -0.2239401822 
275.0000000000 	 -0.2367661774 
275.5000000000 	 -0.2474458269 
276.0000000000 	 -0.2558531503 
276.5000000000 	 -0.2619110627 
277.0000000000 	 -0.2655602233 
277.5000000000 	 -0.2667596083 
278.0000000000 	 -0.2654799900 
278.5000000000 	 -0.2616312867 
279.0000000000 	 -0.2554613944 
279.5000000000 	 -0.2468952659 
280.0000000000 	 -0.2360370122 
280.5000000000 	 -0.2229504327 
281.0000000000 	 -0.2067197953 
281.5000000000 	 -0.1892730579 
282.0000000000 	 -0.1700175996 
282.5000000000 	 -0.1491836446 
283.0000000000 	 -0.1269732783 
283.5000000000 	 -0.1035092632 
284.0000000000 	 -0.0788437369 
284.5000000000 	 -0.0538290675 
285.0000000000 	 -0.0284183999 
285.5000000000 	 -0.0026895402 
286.0000000000 	 0.0230617460 
286.5000000000 	 0.0486111091 
287.0000000000 	 0.0737333304 
287.5000000000 	 0.0984184779 
288.0000000000 	 0.1218874299 
288.5000000000 	 0.1442213673 
289.0000000000 	 0.1652209638 
289.5000000000 	 0.1846693697 
290.0000000000 	 0.2023854072 
290.5000000000 	 0.2182838646 
291.0000000000 	 0.2299977797 
291.5000000000 	 0.2410210224 
292.0000000000 	 0.2500231446 
292.5000000000 	 0.2561706340 
293.0000000000 	 0.2598402127 
293.5000000000 	 0.2610612182 
294.0000000000 	 0.2598687644 
294.5000000000 	 0.2563975065 
295.0000000000 	 0.2506475609 
295.5000000000 	 0.2427022652 
296.0000000000 	 0.2326040534 
296.5000000000 	 0.2204418014 
297.0000000000 	 0.2063294528 
297.5000000000 	 0.1903718950 
298.0000000000 	 0.1727768962 
298.5000000000 	 0.1535945414 
299.0000000000 	 0.1331125953 
299.5000000000 	 0.1115721535 
300.0000000000 	 0.0892146047 
300.5000000000 	 0.0662980539 
301.0000000000 	 0.0430122128 
301.5000000000 	 0.0196052606 
302.0000000000 	 -0.0036461499 
302.5000000000 	 -0.0265119507 
303.0000000000 	 -0.0487688060 
303.5000000000 	 -0.0713883875 
304.0000000000 	 -0.0916663458 
304.5000000000 	 -0.1125127107 
305.0000000000 	 -0.1307710513 
305.5000000000 	 -0.1474907921 
306.0000000000 	 -0.1625560050 
306.5000000000 	 -0.1758573935 
307.0000000000 	 -0.1872992582 
307.5000000000 	 -0.1968021820 
308.0000000000 	 -0.2042980942 
308.5000000000 	 -0.2097397022 
309.0000000000 	 -0.2131076259 
309.5000000000 	 -0.2144072275 
310.0000000000 	 -0.2136825529 
310.5000000000 	 -0.2109964296 
311.0000000000 	 -0.2064108862 
311.5000000000 	 -0.2000346615 
312.0000000000 	 -0.1919476278 
312.5000000000 	 -0.1822284523 
313.0000000000 	 -0.1710062195 
313.5000000000 	 -0.1582117604 
314.0000000000 	 -0.1433270547 
314.5000000000 	 -0.1280308704 
315.0000000000 	 -0.1116789443 
315.5000000000 	 -0.0946552093 
316.0000000000 	 -0.0770678968 
316.5000000000 	 -0.0590430076 
317.0000000000 	 -0.0407342882 
317.5000000000 	 -0.0223483275 
318.0000000000 	 -0.0040739101 
318.5000000000 	 0.0138282546 
319.0000000000 	 0.0310755791 
319.5000000000 	 0.0484535036 
320.0000000000 	 0.0645621706 
320.5000000000 	 0.0800837347 
321.0000000000 	 0.0941284112 
321.5000000000 	 0.1069912557 
322.0000000000 	 0.1185927505 
322.5000000000 	 0.1288570293 
323.0000000000 	 0.1377408742 
323.5000000000 	 0.1450645706 
324.0000000000 	 0.1508772817 
324.5000000000 	 0.1549691159 
325.0000000000 	 0.1576210708 
325.5000000000 	 0.1587029124 
326.0000000000 	 0.1582691046 
326.5000000000 	 0.1563495012 
327.0000000000 	 0.1529650125 
327.5000000000 	 0.1482040774 
328.0000000000 	 0.1421761742 
328.5000000000 	 0.1349856253 
329.0000000000 	 0.1268322448 
329.5000000000 	 0.1175568825 
330.0000000000 	 0.1061850246 
330.5000000000 	 0.0951966666 
331.0000000000 	 0.0838143393 
331.5000000000 	 0.0717299358 
332.0000000000 	 0.0593711337 
332.5000000000 	 0.0469010613 
333.0000000000 	 0.0345003879 
333.5000000000 	 0.0223228203 
334.0000000000 	 0.0105136503 
334.5000000000 	 -0.0007903332 
335.0000000000 	 -0.0114585324 
335.5000000000 	 -0.0213755976 
336.0000000000 	 -0.0304538488 
336.5000000000 	 -0.0386156780 
337.0000000000 	 -0.0459851214 
337.5000000000 	 -0.0541086665 
338.0000000000 	 -0.0600976891 
338.5000000000 	 -0.0650555292 
339.0000000000 	 -0.0694597801 
339.5000000000 	 -0.0723660412 
340.0000000000 	 -0.0742505026 
340.5000000000 	 -0.0751287899 
341.0000000000 	 -0.0750428273 
341.5000000000 	 -0.0739836550 
342.0000000000 	 -0.0716149928 
342.5000000000 	 -0.0689365953 
343.0000000000 	 -0.0656024755 
343.5000000000 	 -0.0617128919 
344.0000000000 	 -0.0574371932 
344.5000000000 	 -0.0519928711 
345.0000000000 	 -0.0465011952 
345.5000000000 	 -0.0407107480 
346.0000000000 	 -0.0347972286 
346.5000000000 	 -0.0287913054 
347.0000000000 	 -0.0227808358 
347.5000000000 	 -0.0168529790 
348.0000000000 	 -0.0111054564 
348.5000000000 	 -0.0056202976 
349.0000000000 	 -0.0004989392 
349.5000000000 	 0.0041863299 
350.0000000000 	 0.0084098189 
350.5000000000 	 0.0122407773 
351.0000000000 	 0.0152591301 
351.5000000000 	 0.0175429221 
352.0000000000 	 0.0189899763 
352.5000000000 	 0.0199580166 
353.0000000000 	 0.0205903432 
353.5000000000 	 0.0205947546 
354.0000000000 	 0.0198695860 
354.5000000000 	 0.0185270868 
355.0000000000 	 0.0166010318 
355.5000000000 	 0.0141407097 
356.0000000000 	 0.0112064038 
356.5000000000 	 0.0078647796 
357.0000000000 	 0.0041799374 
357.5000000000 	 0.0002405790 
358.0000000000 	 -0.0038683251 
358.5000000000 	 -0.0080620107 
359.0000000000 	 -0.0122516071 
359.5000000000 	 -0.0163509187 
360.0000000000 	 -0.0199448469 
360.5000000000 	 -0.0234185102 
361.0000000000 	 -0.0265048974 
361.5000000000 	 -0.0284206820 
362.0000000000 	 -0.0308797243 
362.5000000000 	 -0.0327525234 
363.0000000000 	 -0.0340147240 
363.5000000000 	 -0.0345936952 
364.0000000000 	 -0.0342971106 
364.5000000000 	 -0.0346431432 
365.0000000000 	 -0.0330459607 
365.5000000000 	 -0.0306535328 
366.0000000000 	 -0.0272433235 
366.5000000000 	 -0.0226588590 
367.0000000000 	 -0.0178803361 
367.5000000000 	 -0.0123702236 
368.0000000000 	 -0.0062212502 
368.5000000000 	 0.0004609457 
369.0000000000 	 0.0076299081 
369.5000000000 	 0.0152090551 
370.0000000000 	 0.0231160126 
370.5000000000 	 0.0312557468 
371.0000000000 	 0.0394980852 
371.5000000000 	 0.0477172815 
372.0000000000 	 0.0557304265 
372.5000000000 	 0.0635834036 
373.0000000000 	 0.0711188118 
373.5000000000 	 0.0783076544 
374.0000000000 	 0.0850245409 
374.5000000000 	 0.0912291696 
375.0000000000 	 0.0968971021 
375.5000000000 	 0.1018525367 
376.0000000000 	 0.1053306674 
376.5000000000 	 0.1090411953 
377.0000000000 	 0.1095909818 
377.5000000000 	 0.1103827407 
378.0000000000 	 0.1100749576 
378.5000000000 	 0.1083104063 
379.0000000000 	 0.1053957501 
379.5000000000 	 0.1012595358 
380.0000000000 	 0.0958872572 
380.5000000000 	 0.0892892553 
381.0000000000 	 0.0815013455 
381.5000000000 	 0.0725767278 
382.0000000000 	 0.0625796995 
382.5000000000 	 0.0505280318 
383.0000000000 	 0.0389070882 
383.5000000000 	 0.0264828889 
384.0000000000 	 0.0133773676 
384.5000000000 	 -0.0002488182 
385.0000000000 	 -0.0142324610 
385.5000000000 	 -0.0284004443 
386.0000000000 	 -0.0425707722 
386.5000000000 	 -0.0566081002 
387.0000000000 	 -0.0703410084 
387.5000000000 	 -0.0836452311 
388.0000000000 	 -0.0963763054 
388.5000000000 	 -0.1083854237 
389.0000000000 	 -0.1193097055 
389.5000000000 	 -0.1296084907 
390.0000000000 	 -0.1388581526 
390.5000000000 	 -0.1469335950 
391.0000000000 	 -0.1537049940 
391.5000000000 	 -0.1590691191 
392.0000000000 	 -0.1629352779 
392.5000000000 	 -0.1652680817 
393.0000000000 	 -0.1660107212 
393.5000000000 	 -0.1650991869 
394.0000000000 	 -0.1625128164 
394.5000000000 	 -0.1582554026 
395.0000000000 	 -0.1523542227 
395.5000000000 	 -0.1448791288 
396.0000000000 	 -0.1360252983 
396.5000000000 	 -0.1250681570 
397.0000000000 	 -0.1130233474 
397.5000000000 	 -0.0994461405 
398.0000000000 	 -0.0851958714 
398.5000000000 	 -0.0699188391 
399.0000000000 	 -0.0537928947 
399.5000000000 	 -0.0370078419 
