0 1
0.001190369 -0.83434445
0.0023807381 0.40221246
0.0035711071 0.15487428
0.0047614761 -0.65664698
0.0059518452 0.94240642
0.0071422143 -0.92247054
0.0083325833 0.60628795
0.0095229523 -0.098415086
0.010713321 -0.43603053
0.01190369 0.82503504
0.013094059 -0.94503528
0.014284428 0.7601449
0.015474797 -0.33281425
0.016665166 -0.19721713
0.017855535 0.6585964
0.019045904 -0.9037379
0.020236273 0.8560148
0.021426642 -0.53367772
0.022617011 0.04304562
0.023807381 0.45653726
0.02499775 -0.80443592
0.026188119 0.8903591
0.027378488 -0.68930148
0.028568857 0.26873073
0.029759226 0.23401415
0.030949595 -0.65655336
0.032139964 0.86389786
0.033330333 -0.79155687
0.034520702 0.46556108
0.035711071 0.0068033643
0.03690144 -0.47228091
0.038091809 0.78135424
0.039282178 -0.83625597
0.040472547 0.62187219
0.041662916 -0.20977696
0.042853285 -0.26563136
0.044043654 0.65094554
0.045234023 -0.82323757
0.046424392 0.72925951
0.047614761 -0.40186184
0.04880513 -0.05142015
0.049995499 0.48366708
0.051185868 -0.75618142
0.052376237 0.78297751
0.053566606 -0.55788933
0.054756975 0.15575775
0.055947344 0.29242646
0.057137713 -0.64217657
0.058328082 0.78207642
0.059518452 -0.66925607
0.060708821 0.34248631
0.06189919 0.091093093
0.06308956 -0.49108421
0.064279929 0.72928015
0.065470298 -0.73074434
0.066660667 0.49736199
0.067851036 -0.10646983
0.069041405 -0.31474763
0.070231774 0.63062621
0.071422143 -0.74070342
0.072612512 0.61165283
0.073802881 -0.28732571
0.07499325 -0.12610896
0.076183619 0.4949031
0.077373988 -0.70098528
0.078564357 0.6797481
0.079754726 -0.44027845
0.080945095 0.061703931
0.082135464 0.3329325
0.083325833 -0.61665068
0.084516202 0.69937869
0.085706571 -0.55653117
0.08689694 0.23625831
0.088087309 0.15675142
0.089277678 -0.49547662
0.090468047 0.67160477
0.091658416 -0.63015337
0.092848785 0.38660839
0.094039154 -0.021246521
0.095229523 -0.34730736
0.096419892 0.60058303
0.097610261 -0.65833497
0.09880063 0.50394973
0.099990999 -0.18915153
0.10118137 -0.18329978
0.10237174 0.49313957
0.10356211 -0.64142078
0.10475248 0.58209947
0.10594284 -0.33630502
0.10713321 -0.015118455
0.10832358 0.3581864
0.10951395 -0.58273365
0.11070432 0.61777915
0.11189469 -0.45394642
0.11308506 0.14586382
0.11427543 0.2060278
0.1154658 -0.4882086
0.11665617 0.61069068
0.11784653 -0.5357024
0.1190369 0.28930704
0.12022727 0.047608097
0.12141764 -0.3658712
0.12260801 0.56339087
0.12379838 -0.57789373
0.12498875 0.40654036
