# dt 0.5000000000 -- t_end 9500 -- Nfb 5 -- fb_phase 0.5000000000
# E_cav 0.0000000000 -- Gamma 0.3500000000 -- G_cav 0.2000000000
# Ndim 2 -- Nbin 2 -- Ncav 4 -- cutoff 0.0000000001
# Init_EE 0.00 -- pn1 1.00 -- pn2 0.00 -- pn3 0.00 -- pn4 0.00
#SpecSteps 2000 --- SpecIntervall 3.00 
0.5000000000 	0.0000000000 	 0.0000000000 	0.0000000000 	 0.0000000000 	
1.0000000000 	0.0000000611 	 0.0000249171 	-0.0000000000 	 0.0000000004 	
1.5000000000 	0.0000009341 	 0.0000986925 	-0.0000000000 	 0.0000000200 	
2.0000000000 	0.0000045031 	 0.0002185101 	-0.0000000000 	 0.0000001414 	
2.5000000000 	0.0000135129 	 0.0003799543 	-0.0000000000 	 0.0000005113 	
3.0000000000 	0.0000312342 	 0.0005772972 	-0.0000000000 	 0.0000013198 	
3.5000000000 	0.0000611468 	 0.0008038108 	-0.0000198671 	 0.0000027804 	
4.0000000000 	0.0001066533 	 0.0010520879 	-0.0001359429 	 0.0000051272 	
4.5000000000 	0.0001708386 	 0.0013143611 	-0.0003552419 	 0.0000086363 	
5.0000000000 	0.0002562831 	 0.0015828057 	-0.0006627125 	 0.0000136001 	
5.5000000000 	0.0003649283 	 0.0018498180 	-0.0010439140 	 0.0000202897 	
6.0000000000 	0.0004979827 	 0.0021082635 	-0.0014851260 	 0.0000289305 	
6.5000000000 	0.0006558337 	 0.0023516915 	-0.0019734886 	 0.0000397147 	
7.0000000000 	0.0008379758 	 0.0025745187 	-0.0024970735 	 0.0000528049 	
7.5000000000 	0.0010429952 	 0.0027721747 	-0.0030449538 	 0.0000683043 	
8.0000000000 	0.0012686020 	 0.0029412033 	-0.0036072503 	 0.0000862420 	
8.5000000000 	0.0015117010 	 0.0030793180 	-0.0041751365 	 0.0001065682 	
9.0000000000 	0.0017684972 	 0.0031854114 	-0.0047407621 	 0.0001291524 	
9.5000000000 	0.0020346271 	 0.0032595220 	-0.0052970735 	 0.0001537854 	
10.0000000000 	0.0023053116 	 0.0033027611 	-0.0058377763 	 0.0001801832 	
10.5000000000 	0.0025755201 	 0.0033172060 	-0.0063573829 	 0.0002079960 	
11.0000000000 	0.0028401409 	 0.0033057657 	-0.0068512649 	 0.0002368200 	
11.5000000000 	0.0030941497 	 0.0032720247 	-0.0073156858 	 0.0002662107 	
12.0000000000 	0.0033327707 	 0.0032200733 	-0.0077478115 	 0.0002956978 	
12.5000000000 	0.0035516251 	 0.0031543309 	-0.0081457049 	 0.0003248006 	
13.0000000000 	0.0037468608 	 0.0030793691 	-0.0085083002 	 0.0003530432 	
13.5000000000 	0.0039152618 	 0.0029997403 	-0.0088353638 	 0.0003799690 	
14.0000000000 	0.0040543316 	 0.0029198189 	-0.0091274390 	 0.0004051542 	
14.5000000000 	0.0041623517 	 0.0028436584 	-0.0093857813 	 0.0004282200 	
15.0000000000 	0.0042384116 	 0.0027748700 	-0.0096122824 	 0.0004488426 	
15.5000000000 	0.0042824122 	 0.0027165230 	-0.0098093889 	 0.0004667614 	
16.0000000000 	0.0042950438 	 0.0026710722 	-0.0099800144 	 0.0004817847 	
16.5000000000 	0.0042777398 	 0.0026403101 	-0.0101274482 	 0.0004937928 	
17.0000000000 	0.0042326092 	 0.0026253457 	-0.0102552678 	 0.0005027391 	
17.5000000000 	0.0041623519 	 0.0026266078 	-0.0103672272 	 0.0005086489 	
18.0000000000 	0.0040701595 	 0.0026438715 	-0.0104671830 	 0.0005116152 	
18.5000000000 	0.0039596062 	 0.0026763048 	-0.0105589969 	 0.0005117938 	
19.0000000000 	0.0038345328 	 0.0027225331 	-0.0106464511 	 0.0005093966 	
19.5000000000 	0.0036989298 	 0.0027807172 	-0.0107331776 	 0.0005046820 	
20.0000000000 	0.0035568224 	 0.0028486420 	-0.0108225621 	 0.0004979462 	
20.5000000000 	0.0034121594 	 0.0029238108 	-0.0109176919 	 0.0004895130 	
21.0000000000 	0.0032687120 	 0.0030035434 	-0.0110212983 	 0.0004797237 	
21.5000000000 	0.0031299825 	 0.0030850735 	-0.0111357064 	 0.0004689269 	
22.0000000000 	0.0029991267 	 0.0031656411 	-0.0112627962 	 0.0004574688 	
22.5000000000 	0.0028788905 	 0.0032425797 	-0.0114039757 	 0.0004456840 	
23.0000000000 	0.0027715629 	 0.0033133937 	-0.0115601624 	 0.0004338873 	
23.5000000000 	0.0026789435 	 0.0033758246 	-0.0117317747 	 0.0004223668 	
24.0000000000 	0.0026023274 	 0.0034279058 	-0.0119187340 	 0.0004113777 	
24.5000000000 	0.0025425039 	 0.0034680037 	-0.0121204767 	 0.0004011386 	
25.0000000000 	0.0024997702 	 0.0034948457 	-0.0123359748 	 0.0003918277 	
25.5000000000 	0.0024739571 	 0.0035075351 	-0.0125637653 	 0.0003835813 	
26.0000000000 	0.0024644654 	 0.0035055538 	-0.0128019877 	 0.0003764935 	
26.5000000000 	0.0024703123 	 0.0034887524 	-0.0130484270 	 0.0003706171 	
27.0000000000 	0.0024901835 	 0.0034573316 	-0.0133005640 	 0.0003659654 	
27.5000000000 	0.0025224908 	 0.0034118137 	-0.0135556293 	 0.0003625148 	
28.0000000000 	0.0025654321 	 0.0033530080 	-0.0138106609 	 0.0003602093 	
28.5000000000 	0.0026170530 	 0.0032819700 	-0.0140625651 	 0.0003589640 	
29.0000000000 	0.0026753061 	 0.0031999579 	-0.0143081778 	 0.0003586704 	
29.5000000000 	0.0027381090 	 0.0031083875 	-0.0145443266 	 0.0003592008 	
30.0000000000 	0.0028033974 	 0.0030087859 	-0.0147678917 	 0.0003604141 	
30.5000000000 	0.0028691737 	 0.0029027477 	-0.0149758644 	 0.0003621604 	
31.0000000000 	0.0029335492 	 0.0027918931 	-0.0151654037 	 0.0003642855 	
31.5000000000 	0.0029947802 	 0.0026778298 	-0.0153338878 	 0.0003666361 	
32.0000000000 	0.0030512966 	 0.0025621193 	-0.0154789616 	 0.0003690633 	
32.5000000000 	0.0031017247 	 0.0024462479 	-0.0155985783 	 0.0003714260 	
33.0000000000 	0.0031449018 	 0.0023316033 	-0.0156910348 	 0.0003735944 	
33.5000000000 	0.0031798855 	 0.0022194566 	-0.0157550011 	 0.0003754519 	
34.0000000000 	0.0032059563 	 0.0021109487 	-0.0157895422 	 0.0003768971 	
34.5000000000 	0.0032226156 	 0.0020070828 	-0.0157941330 	 0.0003778450 	
