## Date: 22.8.2019 -- Time: 16:57:7  
## Gamma_l=0.5000000000 - Gamma_m=0.5000000000 - Gamma_r=0.5000000000 
## phi_l=0.0000000000 - phi_m=0.0000000000 - phi_r=0.0000000000 
## init_000=0.00 - init_001=0.00 - init_010=0.00 - init_011=0.00 
## init_100=0.00 - init_101=0.00 - init_110=0.00 - init_111=1.00 
## dt=0.500000 - t_end=150 - fb=30 - cutoff=0.000001000000 -- Nbin=2 
0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	1.0000000000 	
0.5000000000 	0.0121429101 	0.0406874917 	0.0406874917 	0.1363312842 	0.0406874917 	0.1363312842 	0.1363312842 	0.4568018181 	
1.0000000000 	0.0673530795 	0.0981879209 	0.0981879209 	0.1431389344 	0.0981879209 	0.1431389344 	0.1431389344 	0.2086679010 	
1.5000000000 	0.1602783327 	0.1347861647 	0.1347861447 	0.1133483632 	0.1347861689 	0.1133483594 	0.1133483651 	0.0953198766 	
2.0000000000 	0.2723418570 	0.1478135367 	0.1478135104 	0.0802257150 	0.1478135429 	0.0802257106 	0.0802257171 	0.0435422929 	
2.5000000000 	0.3875099803 	0.1440132439 	0.1440132204 	0.0535206800 	0.1440132514 	0.0535206768 	0.0535206820 	0.0198901986 	
3.0000000000 	0.4955379050 	0.1306695343 	0.1306695167 	0.0344565267 	0.1306695424 	0.0344565250 	0.0344565285 	0.0090858789 	
3.5000000000 	0.5912120230 	0.1132038491 	0.1132038373 	0.0216759852 	0.1132038573 	0.0216759846 	0.0216759867 	0.0041504460 	
4.0000000000 	0.6727572028 	0.0950270400 	0.0950270327 	0.0134225730 	0.0950270479 	0.0134225730 	0.0134225741 	0.0018959313 	
4.5000000000 	0.7404331561 	0.0780144081 	0.0780144040 	0.0082198427 	0.0780144154 	0.0082198430 	0.0082198435 	0.0008660649 	
5.0000000000 	0.7955410143 	0.0630282500 	0.0630282479 	0.0049935298 	0.0630282565 	0.0049935302 	0.0049935304 	0.0003956200 	
5.5000000000 	0.8397981635 	0.0503252687 	0.0503252679 	0.0030157616 	0.0503252743 	0.0030157619 	0.0030157619 	0.0001807199 	
6.0000000000 	0.8749799469 	0.0398331069 	0.0398331067 	0.0018133848 	0.0398331116 	0.0018133851 	0.0018133850 	0.0000825532 	
6.5000000000 	0.9027351377 	0.0313228767 	0.0313228769 	0.0010868325 	0.0313228806 	0.0010868327 	0.0010868327 	0.0000377104 	
7.0000000000 	0.9245064317 	0.0245096625 	0.0245096628 	0.0006497771 	0.0245096657 	0.0006497773 	0.0006497772 	0.0000172262 	
7.5000000000 	0.9415101789 	0.0191068906 	0.0191068910 	0.0003877525 	0.0191068932 	0.0003877527 	0.0003877526 	0.0000078690 	
8.0000000000 	0.9042095206 	0.0267230188 	0.0393794697 	0.0011638212 	0.0267230307 	0.0006126180 	0.0011638217 	0.0000266803 	
