-1.5000000000 	 1.0000016967 	 -0.0000045898 
-1.4970000000 	 0.9999955881 	 -0.0000019469 
-1.4940000000 	 0.9999977961 	 0.0000043659 
-1.4910000000 	 1.0000042806 	 0.0000026127 
-1.4880000000 	 1.0000029959 	 -0.0000040055 
-1.4850000000 	 0.9999962802 	 -0.0000031946 
-1.4820000000 	 0.9999966139 	 0.0000035875 
-1.4790000000 	 1.0000034332 	 0.0000037374 
-1.4760000000 	 1.0000040740 	 -0.0000030854 
-1.4730000000 	 0.9999972858 	 -0.0000042204 
-1.4700000000 	 0.9999956601 	 0.0000024949 
-1.4670000000 	 1.0000022676 	 0.0000046037 
-1.4640000000 	 1.0000048515 	 -0.0000018643 
-1.4610000000 	 0.9999985546 	 -0.0000049165 
-1.4580000000 	 0.9999950421 	 0.0000011747 
-1.4550000000 	 1.0000008908 	 0.0000051346 
-1.4520000000 	 1.0000052794 	 -0.0000004371 
-1.4490000000 	 1.0000000149 	 -0.0000052330 
-1.4460000000 	 0.9999948322 	 -0.0000003041 
-1.4430000000 	 0.9999993963 	 0.0000052433 
-1.4400000000 	 1.0000052818 	 0.0000010727 
-1.4370000000 	 1.0000015291 	 -0.0000051208 
-1.4340000000 	 0.9999950571 	 -0.0000018063 
-1.4310000000 	 0.9999979130 	 0.0000049153 
-1.4280000000 	 1.0000048522 	 0.0000025390 
-1.4250000000 	 1.0000029729 	 -0.0000045810 
-1.4220000000 	 0.9999957100 	 -0.0000032098 
-1.4190000000 	 0.9999965662 	 0.0000041610 
-1.4160000000 	 1.0000040126 	 0.0000038267 
-1.4130000000 	 1.0000042091 	 -0.0000036625 
-1.4100000000 	 0.9999967141 	 -0.0000043991 
-1.4070000000 	 0.9999954319 	 0.0000030594 
-1.4040000000 	 1.0000028089 	 0.0000048850 
-1.4010000000 	 1.0000051679 	 -0.0000023687 
-1.3980000000 	 0.9999980726 	 -0.0000052484 
-1.3950000000 	 0.9999946823 	 0.0000016564 
-1.3920000000 	 1.0000013620 	 0.0000055493 
-1.3890000000 	 1.0000057463 	 -0.0000008668 
-1.3860000000 	 0.9999996328 	 -0.0000057253 
-1.3830000000 	 0.9999943219 	 0.0000000487 
-1.3800000000 	 0.9999997219 	 0.0000057872 
-1.3770000000 	 1.0000058598 	 0.0000007935 
-1.3740000000 	 1.0000013013 	 -0.0000057135 
-1.3710000000 	 0.9999944569 	 -0.0000016158 
-1.3680000000 	 0.9999980699 	 0.0000055331 
-1.3650000000 	 1.0000054888 	 0.0000024259 
-1.3620000000 	 1.0000029052 	 -0.0000052281 
-1.3590000000 	 0.9999950498 	 -0.0000031845 
-1.3560000000 	 0.9999965356 	 0.0000048378 
-1.3530000000 	 1.0000046854 	 0.0000039273 
-1.3500000000 	 1.0000043633 	 -0.0000043057 
-1.3470000000 	 0.9999960927 	 -0.0000045781 
-1.3440000000 	 0.9999952247 	 0.0000036859 
-1.3410000000 	 1.0000034402 	 0.0000051473 
-1.3380000000 	 1.0000054908 	 -0.0000029800 
