#time 	S+S- 	 norm 
# 2019_08_19_14_32_52 
0.000000 	 0.000000e+00 	 0.000000e+00 
0.5000000000 	 0.0006165812 	          1 
1.0000000000 	 0.0024159086 	          1 
1.5000000000 	 0.0053228487 	          1 
2.0000000000 	 0.0092630973 	          1 
2.5000000000 	 0.0141633701 	          1 
3.0000000000 	 0.0199515783 	          1 
3.5000000000 	 0.0265569923 	          1 
4.0000000000 	 0.0339103899 	          1 
4.5000000000 	 0.0419441915 	          1 
5.0000000000 	 0.0505925818 	          1 
5.5000000000 	 0.0597916189 	          1 
6.0000000000 	 0.0694793311 	          1 
6.5000000000 	 0.0795958023 	          1 
7.0000000000 	 0.0900832425 	          1 
7.5000000000 	 0.1008860521 	          1 
8.0000000000 	 0.1119508719 	          1 
8.5000000000 	 0.1232266266 	          1 
9.0000000000 	 0.1346645503 	          1 
9.5000000000 	 0.1462182139 	          1 
10.0000000000 	 0.1578824814 	          1 
10.5000000000 	 0.1696594713 	          1 
11.0000000000 	 0.1815147898 	          1 
11.5000000000 	 0.1934163049 	          1 
12.0000000000 	 0.2053338622 	          1 
12.5000000000 	 0.2172390447 	          1 
13.0000000000 	 0.2291052517 	          1 
13.5000000000 	 0.2409074807 	          1 
14.0000000000 	 0.2526224976 	          1 
14.5000000000 	 0.2642288117 	          1 
15.0000000000 	 0.2757066383 	          1 
15.5000000000 	 0.2870379389 	          1 
16.0000000000 	 0.2982051311 	          1 
16.5000000000 	 0.3091928141 	          1 
17.0000000000 	 0.3199872196 	          1 
17.5000000000 	 0.3305744345 	          1 
18.0000000000 	 0.3409431823 	          1 
18.5000000000 	 0.3510827275 	          1 
19.0000000000 	 0.3609837714 	          1 
19.5000000000 	 0.3706356365 	          1 
20.0000000000 	 0.3800239889 	          1 
20.5000000000 	 0.3891325693 	          1 
21.0000000000 	 0.3979470652 	          1 
21.5000000000 	 0.4064539369 	          1 
22.0000000000 	 0.4146409109 	          1 
22.5000000000 	 0.4224975425 	          1 
23.0000000000 	 0.4300139997 	          1 
23.5000000000 	 0.4371818062 	          1 
24.0000000000 	 0.4439935714 	          1 
24.5000000000 	 0.4504443052 	          1 
25.0000000000 	 0.4565284076 	          1 
25.5000000000 	 0.4622417638 	          1 
26.0000000000 	 0.4675829483 	          1 
26.5000000000 	 0.4725499308 	          1 
27.0000000000 	 0.4771427313 	          1 
27.5000000000 	 0.4813626974 	          1 
28.0000000000 	 0.4852115618 	          1 
28.5000000000 	 0.4886921563 	          1 
29.0000000000 	 0.4918084950 	          1 
29.5000000000 	 0.4945659177 	          1 
30.0000000000 	 0.4969694710 	          1 
30.5000000000 	 0.4990258895 	          1 
31.0000000000 	 0.5007419205 	          1 
31.5000000000 	 0.5021248961 	          1 
32.0000000000 	 0.5031833360 	          1 
32.5000000000 	 0.5039259415 	          1 
33.0000000000 	 0.5043619478 	          1 
33.5000000000 	 0.5045000044 	          1 
34.0000000000 	 0.5043502419 	          1 
34.5000000000 	 0.5039239080 	          1 
35.0000000000 	 0.5032301588 	          1 
35.5000000000 	 0.5022804838 	          1 
36.0000000000 	 0.5010857223 	          1 
36.5000000000 	 0.4996579847 	          1 
37.0000000000 	 0.4980085757 	          1 
37.5000000000 	 0.4961484054 	          1 
38.0000000000 	 0.4940907651 	          1 
38.5000000000 	 0.4918471002 	          1 
39.0000000000 	 0.4894290949 	          1 
39.5000000000 	 0.4868485592 	          1 
40.0000000000 	 0.4841185780 	          1 
# end of calculation 2019_08_19_14_32_54 
# time difference 00_00_00_00_00_02 
