#time 	S+S- 	 norm 
# 2019_08_19_15_27_09 
0.000000 	 1.000000e+00 	 0.000000e+00 
0.5000000000 	 0.9599303577 	          1 
1.0000000000 	 0.9203312489 	          1 
1.5000000000 	 0.8813029306 	          1 
2.0000000000 	 0.8429379410 	          1 
2.5000000000 	 0.8053212543 	          1 
3.0000000000 	 0.7685304453 	          1 
3.5000000000 	 0.7326358804 	          1 
4.0000000000 	 0.6977009032 	          1 
4.5000000000 	 0.6637820519 	          1 
5.0000000000 	 0.6309292651 	          1 
5.5000000000 	 0.5991861169 	          1 
6.0000000000 	 0.5685900411 	          1 
6.5000000000 	 0.5391725736 	          1 
7.0000000000 	 0.5109595958 	          1 
7.5000000000 	 0.4839715880 	          1 
8.0000000000 	 0.4582238600 	          1 
8.5000000000 	 0.4337268363 	          1 
9.0000000000 	 0.4104862649 	          1 
9.5000000000 	 0.3885035178 	          1 
10.0000000000 	 0.3677758320 	          1 
10.5000000000 	 0.3482966117 	          1 
11.0000000000 	 0.3300555979 	          1 
11.5000000000 	 0.3130390819 	          1 
12.0000000000 	 0.2972301973 	          1 
12.5000000000 	 0.2826091125 	          1 
13.0000000000 	 0.2691535357 	          1 
13.5000000000 	 0.2568385384 	          1 
14.0000000000 	 0.2456372011 	          1 
14.5000000000 	 0.2355203084 	          1 
15.0000000000 	 0.2264567951 	          1 
15.5000000000 	 0.2184144290 	          1 
16.0000000000 	 0.2113591283 	          1 
16.5000000000 	 0.2052558833 	          1 
17.0000000000 	 0.2000683564 	          1 
17.5000000000 	 0.1957599914 	          1 
18.0000000000 	 0.1922932205 	          1 
18.5000000000 	 0.1896296764 	          1 
19.0000000000 	 0.1877308899 	          1 
19.5000000000 	 0.1865581591 	          1 
20.0000000000 	 0.1860727237 	          1 
20.5000000000 	 0.1862358979 	          1 
21.0000000000 	 0.1870091027 	          1 
21.5000000000 	 0.1883540842 	          1 
22.0000000000 	 0.1902329710 	          1 
22.5000000000 	 0.1926084402 	          1 
23.0000000000 	 0.1954436302 	          1 
23.5000000000 	 0.1987026503 	          1 
24.0000000000 	 0.2023498146 	          1 
24.5000000000 	 0.2063508353 	          1 
25.0000000000 	 0.2106720685 	          1 
25.5000000000 	 0.2152807030 	          1 
26.0000000000 	 0.2201450109 	          1 
26.5000000000 	 0.2252343478 	          1 
27.0000000000 	 0.2305190171 	          1 
27.5000000000 	 0.2359705543 	          1 
28.0000000000 	 0.2415616288 	          1 
28.5000000000 	 0.2472659343 	          1 
29.0000000000 	 0.2530583816 	          1 
29.5000000000 	 0.2589154029 	          1 
30.0000000000 	 0.2648140116 	          1 
30.5000000000 	 0.2707327628 	          1 
31.0000000000 	 0.2766512539 	          1 
31.5000000000 	 0.2825504412 	          1 
32.0000000000 	 0.2884127048 	          1 
32.5000000000 	 0.2942209450 	          1 
33.0000000000 	 0.2999597024 	          1 
33.5000000000 	 0.3056144368 	          1 
34.0000000000 	 0.3111718653 	          1 
34.5000000000 	 0.3166198451 	          1 
35.0000000000 	 0.3228214113 	          1 
35.5000000000 	 0.3288368942 	          1 
36.0000000000 	 0.3346335371 	          1 
36.5000000000 	 0.3401839993 	          1 
37.0000000000 	 0.3454660172 	          1 
37.5000000000 	 0.3504612483 	          1 
38.0000000000 	 0.3551567482 	          1 
38.5000000000 	 0.3595428450 	          1 
39.0000000000 	 0.3636139678 	          1 
39.5000000000 	 0.3673669715 	          1 
40.0000000000 	 0.3708021836 	          1 
40.5000000000 	 0.3739234914 	          1 
41.0000000000 	 0.3767349721 	          1 
41.5000000000 	 0.3792432631 	          1 
42.0000000000 	 0.3814584343 	          1 
42.5000000000 	 0.3833912004 	          1 
43.0000000000 	 0.3850535760 	          1 
43.5000000000 	 0.3864580866 	          1 
44.0000000000 	 0.3876184313 	          1 
44.5000000000 	 0.3885492777 	          1 
45.0000000000 	 0.3892658929 	          1 
45.5000000000 	 0.3897842645 	          1 
46.0000000000 	 0.3901192148 	          1 
46.5000000000 	 0.3902860249 	          1 
47.0000000000 	 0.3903003783 	          1 
47.5000000000 	 0.3901767740 	          1 
48.0000000000 	 0.3899295113 	          1 
48.5000000000 	 0.3895730726 	          1 
49.0000000000 	 0.3891234881 	          1 
49.5000000000 	 0.3885944121 	          1 
50.0000000000 	 0.3879980064 	          1 
50.5000000000 	 0.3873479511 	          1 
51.0000000000 	 0.3866561474 	          1 
51.5000000000 	 0.3859335325 	          1 
52.0000000000 	 0.3851912117 	          1 
52.5000000000 	 0.3844383688 	          1 
53.0000000000 	 0.3836841593 	          1 
53.5000000000 	 0.3829366640 	          1 
54.0000000000 	 0.3822041158 	          1 
54.5000000000 	 0.3814927353 	          1 
55.0000000000 	 0.3808045706 	          1 
55.5000000000 	 0.3801487732 	          1 
56.0000000000 	 0.3795322350 	          1 
56.5000000000 	 0.3789583473 	          1 
57.0000000000 	 0.3784314968 	          1 
57.5000000000 	 0.3779525319 	          1 
58.0000000000 	 0.3775276012 	          1 
58.5000000000 	 0.3771574874 	          1 
59.0000000000 	 0.3768385722 	          1 
59.5000000000 	 0.3765800472 	          1 
60.0000000000 	 0.3763827432 	          1 
60.5000000000 	 0.3762456681 	          1 
61.0000000000 	 0.3761692814 	          1 
61.5000000000 	 0.3761520568 	          1 
62.0000000000 	 0.3761928982 	          1 
62.5000000000 	 0.3762907348 	          1 
63.0000000000 	 0.3764434476 	          1 
63.5000000000 	 0.3766501283 	          1 
64.0000000000 	 0.3769065292 	          1 
64.5000000000 	 0.3772088776 	          1 
65.0000000000 	 0.3775559762 	          1 
65.5000000000 	 0.3779456257 	          1 
66.0000000000 	 0.3783756257 	          1 
66.5000000000 	 0.3788431809 	          1 
67.0000000000 	 0.3793468740 	          1 
67.5000000000 	 0.3798822983 	          1 
68.0000000000 	 0.3804456727 	          1 
68.5000000000 	 0.3810331502 	          1 
69.0000000000 	 0.3816492757 	          1 
69.5000000000 	 0.3822644250 	          1 
70.0000000000 	 0.3828694362 	          1 
70.5000000000 	 0.3834583832 	          1 
71.0000000000 	 0.3840269172 	          1 
71.5000000000 	 0.3845697761 	          1 
72.0000000000 	 0.3850796583 	          1 
72.5000000000 	 0.3855580177 	          1 
73.0000000000 	 0.3860001145 	          1 
73.5000000000 	 0.3864033993 	          1 
74.0000000000 	 0.3867661706 	          1 
74.5000000000 	 0.3870822082 	          1 
75.0000000000 	 0.3873567934 	          1 
75.5000000000 	 0.3875907692 	          1 
76.0000000000 	 0.3877823340 	          1 
76.5000000000 	 0.3879278424 	          1 
77.0000000000 	 0.3880266906 	          1 
77.5000000000 	 0.3880782135 	          1 
78.0000000000 	 0.3880850292 	          1 
78.5000000000 	 0.3880483950 	          1 
79.0000000000 	 0.3879723280 	          1 
79.5000000000 	 0.3878553581 	          1 
80.0000000000 	 0.3876991555 	          1 
80.5000000000 	 0.3875033738 	          1 
81.0000000000 	 0.3872714091 	          1 
81.5000000000 	 0.3870053237 	          1 
82.0000000000 	 0.3867066216 	          1 
82.5000000000 	 0.3863773554 	          1 
83.0000000000 	 0.3860199866 	          1 
83.5000000000 	 0.3856376249 	          1 
84.0000000000 	 0.3852292377 	          1 
84.5000000000 	 0.3847962764 	          1 
85.0000000000 	 0.3843455908 	          1 
85.5000000000 	 0.3838805057 	          1 
86.0000000000 	 0.3833993567 	          1 
86.5000000000 	 0.3829070236 	          1 
87.0000000000 	 0.3824014790 	          1 
87.5000000000 	 0.3818833472 	          1 
88.0000000000 	 0.3813573814 	          1 
88.5000000000 	 0.3808247182 	          1 
89.0000000000 	 0.3802882344 	          1 
89.5000000000 	 0.3797502643 	          1 
90.0000000000 	 0.3792121238 	          1 
90.5000000000 	 0.3786782640 	          1 
91.0000000000 	 0.3781410861 	          1 
91.5000000000 	 0.3776042280 	          1 
92.0000000000 	 0.3770697838 	          1 
92.5000000000 	 0.3765393008 	          1 
93.0000000000 	 0.3760143738 	          1 
93.5000000000 	 0.3754966588 	          1 
94.0000000000 	 0.3749835061 	          1 
94.5000000000 	 0.3744763216 	          1 
95.0000000000 	 0.3739791827 	          1 
95.5000000000 	 0.3734934052 	          1 
96.0000000000 	 0.3730194231 	          1 
96.5000000000 	 0.3725557195 	          1 
97.0000000000 	 0.3721029399 	          1 
97.5000000000 	 0.3716617908 	          1 
98.0000000000 	 0.3712308582 	          1 
98.5000000000 	 0.3708106136 	          1 
99.0000000000 	 0.3704031778 	          1 
99.5000000000 	 0.3700087714 	          1 
100.0000000000 	 0.3696277703 	          1 
100.5000000000 	 0.3692584695 	          1 
101.0000000000 	 0.3689001723 	          1 
101.5000000000 	 0.3685547665 	          1 
102.0000000000 	 0.3682229244 	          1 
102.5000000000 	 0.3679042081 	          1 
103.0000000000 	 0.3675985705 	          1 
103.5000000000 	 0.3673057206 	          1 
104.0000000000 	 0.3670273533 	          1 
104.5000000000 	 0.3667594963 	          1 
105.0000000000 	 0.3665026121 	          1 
105.5000000000 	 0.3662539191 	          1 
106.0000000000 	 0.3660168101 	          1 
106.5000000000 	 0.3657913342 	          1 
107.0000000000 	 0.3655757639 	          1 
107.5000000000 	 0.3653697318 	          1 
108.0000000000 	 0.3651718359 	          1 
108.5000000000 	 0.3649804843 	          1 
109.0000000000 	 0.3647961663 	          1 
109.5000000000 	 0.3646210303 	          1 
110.0000000000 	 0.3644519418 	          1 
110.5000000000 	 0.3642885602 	          1 
111.0000000000 	 0.3641319158 	          1 
111.5000000000 	 0.3639807402 	          1 
112.0000000000 	 0.3638317166 	          1 
112.5000000000 	 0.3636878529 	          1 
113.0000000000 	 0.3635489526 	          1 
113.5000000000 	 0.3634163328 	          1 
114.0000000000 	 0.3632860889 	          1 
114.5000000000 	 0.3631580116 	          1 
115.0000000000 	 0.3630311167 	          1 
115.5000000000 	 0.3629039462 	          1 
116.0000000000 	 0.3627788637 	          1 
116.5000000000 	 0.3626578741 	          1 
117.0000000000 	 0.3625387144 	          1 
117.5000000000 	 0.3624227272 	          1 
118.0000000000 	 0.3623090025 	          1 
118.5000000000 	 0.3621961026 	          1 
119.0000000000 	 0.3620850834 	          1 
119.5000000000 	 0.3619754837 	          1 
120.0000000000 	 0.3618691985 	          1 
120.5000000000 	 0.3617636481 	          1 
121.0000000000 	 0.3616577904 	          1 
121.5000000000 	 0.3615518281 	          1 
122.0000000000 	 0.3614490182 	          1 
122.5000000000 	 0.3613492726 	          1 
123.0000000000 	 0.3612536612 	          1 
123.5000000000 	 0.3611607612 	          1 
124.0000000000 	 0.3610699431 	          1 
124.5000000000 	 0.3609792595 	          1 
125.0000000000 	 0.3608930550 	          1 
125.5000000000 	 0.3608105760 	          1 
126.0000000000 	 0.3607321606 	          1 
