#time 	S+S- 	 norm 
# 2019_08_19_14_39_12 
0.000000 	 0.000000e+00 	 0.000000e+00 
0.5000000000 	 0.0006165812 	          1 
1.0000000000 	 0.0024159086 	          1 
1.5000000000 	 0.0053228487 	          1 
2.0000000000 	 0.0092630973 	          1 
2.5000000000 	 0.0141633701 	          1 
3.0000000000 	 0.0199515783 	          1 
3.5000000000 	 0.0265569923 	          1 
4.0000000000 	 0.0339103899 	          1 
4.5000000000 	 0.0419441915 	          1 
5.0000000000 	 0.0505925818 	          1 
5.5000000000 	 0.0597916189 	          1 
6.0000000000 	 0.0694793311 	          1 
6.5000000000 	 0.0795958023 	          1 
7.0000000000 	 0.0900832425 	          1 
7.5000000000 	 0.1008860521 	          1 
8.0000000000 	 0.1119508719 	          1 
8.5000000000 	 0.1232266266 	          1 
9.0000000000 	 0.1346645503 	          1 
9.5000000000 	 0.1462182139 	          1 
10.0000000000 	 0.1578435349 	          1 
10.5000000000 	 0.1694987836 	          1 
11.0000000000 	 0.1811445793 	          1 
11.5000000000 	 0.1927438809 	          1 
12.0000000000 	 0.2042619675 	          1 
12.5000000000 	 0.2156664157 	          1 
13.0000000000 	 0.2269270693 	          1 
13.5000000000 	 0.2380160036 	          1 
14.0000000000 	 0.2489074852 	          1 
14.5000000000 	 0.2595779261 	          1 
15.0000000000 	 0.2700516207 	          1 
15.5000000000 	 0.2803574475 	          1 
16.0000000000 	 0.2904783911 	          1 
16.5000000000 	 0.3003994519 	          1 
17.0000000000 	 0.3101072211 	          1 
17.5000000000 	 0.3195895666 	          1 
18.0000000000 	 0.3288357666 	          1 
18.5000000000 	 0.3378362864 	          1 
19.0000000000 	 0.3465828422 	          1 
19.5000000000 	 0.3550685151 	          1 
20.0000000000 	 0.3632876446 	          1 
20.5000000000 	 0.3712358962 	          1 
21.0000000000 	 0.3789088858 	          1 
21.5000000000 	 0.3863039344 	          1 
22.0000000000 	 0.3934194734 	          1 
22.5000000000 	 0.4002533459 	          1 
23.0000000000 	 0.4068055721 	          1 
23.5000000000 	 0.4130763704 	          1 
24.0000000000 	 0.4190666748 	          1 
24.5000000000 	 0.4247784702 	          1 
25.0000000000 	 0.4302139629 	          1 
25.5000000000 	 0.4353755223 	          1 
26.0000000000 	 0.4402664330 	          1 
26.5000000000 	 0.4448905815 	          1 
27.0000000000 	 0.4492521845 	          1 
27.5000000000 	 0.4533557049 	          1 
28.0000000000 	 0.4572055854 	          1 
28.5000000000 	 0.4608077960 	          1 
29.0000000000 	 0.4641675375 	          1 
29.5000000000 	 0.4672881057 	          1 
30.0000000000 	 0.4701693287 	          1 
30.5000000000 	 0.4728083881 	          1 
31.0000000000 	 0.4752051421 	          1 
31.5000000000 	 0.4773581691 	          1 
32.0000000000 	 0.4792667813 	          1 
32.5000000000 	 0.4809334599 	          1 
33.0000000000 	 0.4823581155 	          1 
33.5000000000 	 0.4835435423 	          1 
34.0000000000 	 0.4844935029 	          1 
34.5000000000 	 0.4852085390 	          1 
35.0000000000 	 0.4856947807 	          1 
35.5000000000 	 0.4859561412 	          1 
36.0000000000 	 0.4859973762 	          1 
36.5000000000 	 0.4858235456 	          1 
37.0000000000 	 0.4854413060 	          1 
37.5000000000 	 0.4848555332 	          1 
38.0000000000 	 0.4840747432 	          1 
38.5000000000 	 0.4831049870 	          1 
39.0000000000 	 0.4819535878 	          1 
39.5000000000 	 0.4806263502 	          1 
40.0000000000 	 0.4791327643 	          1 
40.5000000000 	 0.4774827206 	          1 
41.0000000000 	 0.4756810677 	          1 
41.5000000000 	 0.4737385939 	          1 
42.0000000000 	 0.4716657005 	          1 
42.5000000000 	 0.4694675169 	          1 
43.0000000000 	 0.4671551711 	          1 
43.5000000000 	 0.4647394026 	          1 
44.0000000000 	 0.4622256382 	          1 
44.5000000000 	 0.4596255413 	          1 
45.0000000000 	 0.4569487574 	          1 
45.5000000000 	 0.4542036087 	          1 
46.0000000000 	 0.4513972070 	          1 
46.5000000000 	 0.4485396032 	          1 
47.0000000000 	 0.4456395899 	          1 
47.5000000000 	 0.4427043698 	          1 
48.0000000000 	 0.4397405901 	          1 
48.5000000000 	 0.4367597022 	          1 
49.0000000000 	 0.4337642816 	          1 
49.5000000000 	 0.4307659740 	          1 
50.0000000000 	 0.4277682751 	          1 
50.5000000000 	 0.4247785906 	          1 
51.0000000000 	 0.4218037579 	          1 
51.5000000000 	 0.4188528565 	          1 
52.0000000000 	 0.4159265140 	          1 
52.5000000000 	 0.4130320679 	          1 
53.0000000000 	 0.4101771994 	          1 
53.5000000000 	 0.4073652666 	          1 
54.0000000000 	 0.4045995632 	          1 
54.5000000000 	 0.4018877585 	          1 
55.0000000000 	 0.3992337512 	          1 
55.5000000000 	 0.3966391887 	          1 
56.0000000000 	 0.3941079623 	          1 
56.5000000000 	 0.3916452556 	          1 
57.0000000000 	 0.3892549876 	          1 
57.5000000000 	 0.3869375752 	          1 
58.0000000000 	 0.3846940275 	          1 
58.5000000000 	 0.3825322864 	          1 
59.0000000000 	 0.3804529554 	          1 
59.5000000000 	 0.3784567281 	          1 
60.0000000000 	 0.3765452870 	          1 
60.5000000000 	 0.3747225194 	          1 
61.0000000000 	 0.3729898045 	          1 
61.5000000000 	 0.3713463288 	          1 
62.0000000000 	 0.3697922382 	          1 
62.5000000000 	 0.3683293774 	          1 
63.0000000000 	 0.3669594183 	          1 
63.5000000000 	 0.3656817316 	          1 
64.0000000000 	 0.3644964079 	          1 
64.5000000000 	 0.3634035414 	          1 
65.0000000000 	 0.3624026142 	          1 
65.5000000000 	 0.3614935219 	          1 
66.0000000000 	 0.3606750295 	          1 
66.5000000000 	 0.3599470097 	          1 
67.0000000000 	 0.3593104665 	          1 
67.5000000000 	 0.3587605060 	          1 
68.0000000000 	 0.3583002101 	          1 
68.5000000000 	 0.3579250036 	          1 
69.0000000000 	 0.3576331694 	          1 
69.5000000000 	 0.3574237801 	          1 
70.0000000000 	 0.3572971420 	          1 
70.5000000000 	 0.3572485818 	          1 
71.0000000000 	 0.3572779901 	          1 
71.5000000000 	 0.3573850418 	          1 
72.0000000000 	 0.3575639600 	          1 
72.5000000000 	 0.3578128805 	          1 
73.0000000000 	 0.3581331545 	          1 
73.5000000000 	 0.3585199542 	          1 
74.0000000000 	 0.3589689462 	          1 
74.5000000000 	 0.3594818973 	          1 
75.0000000000 	 0.3600541183 	          1 
75.5000000000 	 0.3606818848 	          1 
76.0000000000 	 0.3613629577 	          1 
76.5000000000 	 0.3620942929 	          1 
77.0000000000 	 0.3628763833 	          1 
77.5000000000 	 0.3637035760 	          1 
78.0000000000 	 0.3645720867 	          1 
78.5000000000 	 0.3654820597 	          1 
79.0000000000 	 0.3664303026 	          1 
79.5000000000 	 0.3674137006 	          1 
80.0000000000 	 0.3684296947 	          1 
80.5000000000 	 0.3694782225 	          1 
81.0000000000 	 0.3705508564 	          1 
81.5000000000 	 0.3716477624 	          1 
82.0000000000 	 0.3727676098 	          1 
82.5000000000 	 0.3739056776 	          1 
83.0000000000 	 0.3750588231 	          1 
83.5000000000 	 0.3762275818 	          1 
84.0000000000 	 0.3774075507 	          1 
84.5000000000 	 0.3785943315 	          1 
85.0000000000 	 0.3797906149 	          1 
85.5000000000 	 0.3809912466 	          1 
86.0000000000 	 0.3821904515 	          1 
86.5000000000 	 0.3833924890 	          1 
87.0000000000 	 0.3845934114 	          1 
87.5000000000 	 0.3857900925 	          1 
88.0000000000 	 0.3869793823 	          1 
88.5000000000 	 0.3881601521 	          1 
89.0000000000 	 0.3893315613 	          1 
89.5000000000 	 0.3904912009 	          1 
90.0000000000 	 0.3916363991 	          1 
90.5000000000 	 0.3927667230 	          1 
91.0000000000 	 0.3938825304 	          1 
91.5000000000 	 0.3949776035 	          1 
92.0000000000 	 0.3960529542 	          1 
92.5000000000 	 0.3971099063 	          1 
93.0000000000 	 0.3981443444 	          1 
93.5000000000 	 0.3991521225 	          1 
94.0000000000 	 0.4001400408 	          1 
94.5000000000 	 0.4011020996 	          1 
95.0000000000 	 0.4020358962 	          1 
95.5000000000 	 0.4029433758 	          1 
96.0000000000 	 0.4038238831 	          1 
96.5000000000 	 0.4046741929 	          1 
97.0000000000 	 0.4054944281 	          1 
97.5000000000 	 0.4062853438 	          1 
98.0000000000 	 0.4070480279 	          1 
98.5000000000 	 0.4077792041 	          1 
99.0000000000 	 0.4084764052 	          1 
99.5000000000 	 0.4091463190 	          1 
100.0000000000 	 0.4097857493 	          1 
100.5000000000 	 0.4103891330 	          1 
101.0000000000 	 0.4109657263 	          1 
101.5000000000 	 0.4115105811 	          1 
102.0000000000 	 0.4120216478 	          1 
102.5000000000 	 0.4125035039 	          1 
103.0000000000 	 0.4129524839 	          1 
103.5000000000 	 0.4133709382 	          1 
104.0000000000 	 0.4137593507 	          1 
104.5000000000 	 0.4141159505 	          1 
105.0000000000 	 0.4144427632 	          1 
105.5000000000 	 0.4147418264 	          1 
106.0000000000 	 0.4150121857 	          1 
106.5000000000 	 0.4152509172 	          1 
107.0000000000 	 0.4154667174 	          1 
107.5000000000 	 0.4156542970 	          1 
108.0000000000 	 0.4158123159 	          1 
108.5000000000 	 0.4159460911 	          1 
109.0000000000 	 0.4160569321 	          1 
109.5000000000 	 0.4161401647 	          1 
110.0000000000 	 0.4161997502 	          1 
110.5000000000 	 0.4162388042 	          1 
111.0000000000 	 0.4162543320 	          1 
111.5000000000 	 0.4162496760 	          1 
112.0000000000 	 0.4162246287 	          1 
112.5000000000 	 0.4161785308 	          1 
113.0000000000 	 0.4161157841 	          1 
113.5000000000 	 0.4160351088 	          1 
114.0000000000 	 0.4159349460 	          1 
114.5000000000 	 0.4158217440 	          1 
115.0000000000 	 0.4156933634 	          1 
115.5000000000 	 0.4155471060 	          1 
116.0000000000 	 0.4153905545 	          1 
116.5000000000 	 0.4152214322 	          1 
117.0000000000 	 0.4150385627 	          1 
117.5000000000 	 0.4148455736 	          1 
118.0000000000 	 0.4146449336 	          1 
118.5000000000 	 0.4144344534 	          1 
119.0000000000 	 0.4142163839 	          1 
119.5000000000 	 0.4139903186 	          1 
120.0000000000 	 0.4137575685 	          1 
120.5000000000 	 0.4135198103 	          1 
121.0000000000 	 0.4132766919 	          1 
121.5000000000 	 0.4130302122 	          1 
122.0000000000 	 0.4127808058 	          1 
122.5000000000 	 0.4125288889 	          1 
123.0000000000 	 0.4122749757 	          1 
123.5000000000 	 0.4120224929 	          1 
124.0000000000 	 0.4117674502 	          1 
124.5000000000 	 0.4115127705 	          1 
125.0000000000 	 0.4112603204 	          1 
125.5000000000 	 0.4110094083 	          1 
126.0000000000 	 0.4107601663 	          1 
126.5000000000 	 0.4105135949 	          1 
127.0000000000 	 0.4102714828 	          1 
127.5000000000 	 0.4100328373 	          1 
128.0000000000 	 0.4097968576 	          1 
128.5000000000 	 0.4095672577 	          1 
129.0000000000 	 0.4093433349 	          1 
129.5000000000 	 0.4091249491 	          1 
130.0000000000 	 0.4089120015 	          1 
130.5000000000 	 0.4087066695 	          1 
131.0000000000 	 0.4085090002 	          1 
131.5000000000 	 0.4083173158 	          1 
132.0000000000 	 0.4081365941 	          1 
132.5000000000 	 0.4079623799 	          1 
133.0000000000 	 0.4077958812 	          1 
133.5000000000 	 0.4076369624 	          1 
134.0000000000 	 0.4074876298 	          1 
134.5000000000 	 0.4073466769 	          1 
135.0000000000 	 0.4072133964 	          1 
135.5000000000 	 0.4070899679 	          1 
136.0000000000 	 0.4069770464 	          1 
136.5000000000 	 0.4068725015 	          1 
137.0000000000 	 0.4067751742 	          1 
137.5000000000 	 0.4066905406 	          1 
138.0000000000 	 0.4066145139 	          1 
138.5000000000 	 0.4065451070 	          1 
139.0000000000 	 0.4064882594 	          1 
139.5000000000 	 0.4064404751 	          1 
140.0000000000 	 0.4063991558 	          1 
140.5000000000 	 0.4063677540 	          1 
141.0000000000 	 0.4063478116 	          1 
141.5000000000 	 0.4063358614 	          1 
142.0000000000 	 0.4063314503 	          1 
142.5000000000 	 0.4063398046 	          1 
143.0000000000 	 0.4063538564 	          1 
143.5000000000 	 0.4063761389 	          1 
144.0000000000 	 0.4064076811 	          1 
144.5000000000 	 0.4064473017 	          1 
145.0000000000 	 0.4064937880 	          1 
145.5000000000 	 0.4065467776 	          1 
146.0000000000 	 0.4066081270 	          1 
146.5000000000 	 0.4066792777 	          1 
147.0000000000 	 0.4067547232 	          1 
147.5000000000 	 0.4068366618 	          1 
148.0000000000 	 0.4069264923 	          1 
148.5000000000 	 0.4070240464 	          1 
149.0000000000 	 0.4071234190 	          1 
149.5000000000 	 0.4072314679 	          1 
150.0000000000 	 0.4073447295 	          1 
150.5000000000 	 0.4074609476 	          1 
151.0000000000 	 0.4075834379 	          1 
151.5000000000 	 0.4077107883 	          1 
152.0000000000 	 0.4078416467 	          1 
152.5000000000 	 0.4079743162 	          1 
153.0000000000 	 0.4081149409 	          1 
153.5000000000 	 0.4082580393 	          1 
154.0000000000 	 0.4084008809 	          1 
154.5000000000 	 0.4085471523 	          1 
155.0000000000 	 0.4086995464 	          1 
155.5000000000 	 0.4088513459 	          1 
156.0000000000 	 0.4090057612 	          1 
156.5000000000 	 0.4091623681 	          1 
