0.0000000000 	 0.0139096811 	   0.000000 	 0.0000000000 
0.5000000000 	 0.0136670074 	  -0.000001 	 0.0002300864 
1.0000000000 	 0.0136389670 	  -0.000002 	 0.0002236266 
1.5000000000 	 0.0135873211 	  -0.000005 	 0.0002173326 
2.0000000000 	 0.0135143714 	  -0.000008 	 0.0002110474 
2.5000000000 	 0.0134219032 	  -0.000011 	 0.0002052916 
3.0000000000 	 0.0133088474 	  -0.000018 	 0.0001995163 
3.5000000000 	 0.0131785296 	  -0.000025 	 0.0001944299 
4.0000000000 	 0.0130307728 	  -0.000033 	 0.0001895718 
4.5000000000 	 0.0128638724 	  -0.000044 	 0.0001847851 
5.0000000000 	 0.0126845836 	  -0.000059 	 0.0001808420 
5.5000000000 	 0.0124931300 	  -0.000077 	 0.0001771509 
6.0000000000 	 0.0122854036 	  -0.000099 	 0.0001737365 
6.5000000000 	 0.0120702804 	  -0.000126 	 0.0001704494 
7.0000000000 	 0.0118435116 	  -0.000155 	 0.0001675035 
7.5000000000 	 0.0116081875 	  -0.000186 	 0.0001650862 
8.0000000000 	 0.0113650620 	  -0.000225 	 0.0001629741 
8.5000000000 	 0.0111145420 	  -0.000269 	 0.0001612643 
9.0000000000 	 0.0108573408 	  -0.000317 	 0.0001596362 
9.5000000000 	 0.0106029557 	  -0.000369 	 0.0001583270 
10.0000000000 	 0.0103409390 	  -0.000425 	 0.0001571781 
10.5000000000 	 0.0100750193 	  -0.000482 	 0.0001561691 
11.0000000000 	 0.0098049338 	  -0.000546 	 0.0001555211 
11.5000000000 	 0.0095325856 	  -0.000618 	 0.0001550804 
12.0000000000 	 0.0092583417 	  -0.000694 	 0.0001547683 
12.5000000000 	 0.0089871876 	  -0.000776 	 0.0001545784 
13.0000000000 	 0.0087227365 	  -0.000860 	 0.0001546955 
13.5000000000 	 0.0084582048 	  -0.000948 	 0.0001545204 
14.0000000000 	 0.0081918483 	  -0.001041 	 0.0001545512 
14.5000000000 	 0.0079316007 	  -0.001139 	 0.0001548193 
15.0000000000 	 0.0076701130 	  -0.001240 	 0.0001550945 
15.5000000000 	 0.0074186000 	  -0.001350 	 0.0001553091 
16.0000000000 	 0.0071669414 	  -0.001463 	 0.0001553107 
16.5000000000 	 0.0069186972 	  -0.001581 	 0.0001552431 
17.0000000000 	 0.0066775935 	  -0.001702 	 0.0001551568 
17.5000000000 	 0.0064418186 	  -0.001827 	 0.0001549721 
18.0000000000 	 0.0062156641 	  -0.001953 	 0.0001547967 
18.5000000000 	 0.0059918805 	  -0.002082 	 0.0001545987 
19.0000000000 	 0.0057738756 	  -0.002215 	 0.0001543946 
19.5000000000 	 0.0055593010 	  -0.002352 	 0.0001542076 
20.0000000000 	 0.0053576938 	  -0.002494 	 0.0001540950 
20.5000000000 	 0.0051582808 	  -0.002638 	 0.0001538763 
21.0000000000 	 0.0049639780 	  -0.002782 	 0.0001535407 
21.5000000000 	 0.0047777991 	  -0.002928 	 0.0001530096 
22.0000000000 	 0.0045990485 	  -0.003076 	 0.0001523672 
22.5000000000 	 0.0044266797 	  -0.003226 	 0.0001517901 
23.0000000000 	 0.0042623672 	  -0.003374 	 0.0001512025 
23.5000000000 	 0.0041066904 	  -0.003520 	 0.0001506426 
24.0000000000 	 0.0039562640 	  -0.003670 	 0.0001500963 
24.5000000000 	 0.0038107819 	  -0.003821 	 0.0001495864 
25.0000000000 	 0.0036719144 	  -0.003969 	 0.0001490946 
25.5000000000 	 0.0035416775 	  -0.004116 	 0.0001486413 
26.0000000000 	 0.0034198789 	  -0.004260 	 0.0001479924 
26.5000000000 	 0.0033067664 	  -0.004400 	 0.0001472677 
27.0000000000 	 0.0031991023 	  -0.004538 	 0.0001465613 
27.5000000000 	 0.0030963420 	  -0.004672 	 0.0001459974 
28.0000000000 	 0.0030020073 	  -0.004802 	 0.0001455786 
28.5000000000 	 0.0029138167 	  -0.004928 	 0.0001453848 
29.0000000000 	 0.0028324492 	  -0.005049 	 0.0001453954 
29.5000000000 	 0.0027579903 	  -0.005163 	 0.0001454979 
30.0000000000 	 0.0026898778 	  -0.005270 	 0.0001456598 
30.5000000000 	 0.0026266647 	  -0.005369 	 0.0001458374 
31.0000000000 	 0.0025699781 	  -0.005460 	 0.0001463298 
31.5000000000 	 0.0025221406 	  -0.005544 	 0.0001471781 
32.0000000000 	 0.0024788040 	  -0.005618 	 0.0001482373 
32.5000000000 	 0.0024420640 	  -0.005683 	 0.0001497148 
33.0000000000 	 0.0024095553 	  -0.005738 	 0.0001508122 
33.5000000000 	 0.0023817977 	  -0.005782 	 0.0001522125 
34.0000000000 	 0.0023584943 	  -0.005816 	 0.0001527922 
34.5000000000 	 0.0023394553 	  -0.005840 	 0.0001522971 
35.0000000000 	 0.0023248844 	  -0.005854 	 0.0001511469 
35.5000000000 	 0.0023131020 	  -0.005856 	 0.0001498618 
36.0000000000 	 0.0023041716 	  -0.005848 	 0.0001485366 
36.5000000000 	 0.0022952921 	  -0.005830 	 0.0001461527 
37.0000000000 	 0.0022906491 	  -0.005803 	 0.0001438267 
37.5000000000 	 0.0022891112 	  -0.005765 	 0.0001416181 
38.0000000000 	 0.0022903609 	  -0.005720 	 0.0001395020 
38.5000000000 	 0.0022946266 	  -0.005665 	 0.0001376302 
39.0000000000 	 0.0022997588 	  -0.005603 	 0.0001363528 
39.5000000000 	 0.0023067271 	  -0.005531 	 0.0001353861 
40.0000000000 	 0.0023150327 	  -0.005451 	 0.0001347022 
40.5000000000 	 0.0023227896 	  -0.005366 	 0.0001344402 
41.0000000000 	 0.0023301488 	  -0.005278 	 0.0001345358 
41.5000000000 	 0.0023382504 	  -0.005183 	 0.0001349122 
42.0000000000 	 0.0023464771 	  -0.005085 	 0.0001356116 
42.5000000000 	 0.0023547808 	  -0.004981 	 0.0001365415 
43.0000000000 	 0.0023623436 	  -0.004872 	 0.0001376743 
43.5000000000 	 0.0023714743 	  -0.004761 	 0.0001389801 
44.0000000000 	 0.0023785513 	  -0.004647 	 0.0001404158 
44.5000000000 	 0.0023862748 	  -0.004531 	 0.0001420898 
45.0000000000 	 0.0023887020 	  -0.004415 	 0.0001438372 
45.5000000000 	 0.0023894163 	  -0.004295 	 0.0001456358 
46.0000000000 	 0.0023915940 	  -0.004173 	 0.0001476131 
46.5000000000 	 0.0023903946 	  -0.004054 	 0.0001497887 
47.0000000000 	 0.0023898979 	  -0.003934 	 0.0001520509 
47.5000000000 	 0.0023886432 	  -0.003811 	 0.0001544342 
48.0000000000 	 0.0023866418 	  -0.003689 	 0.0001567319 
48.5000000000 	 0.0023831567 	  -0.003567 	 0.0001591126 
49.0000000000 	 0.0023778439 	  -0.003445 	 0.0001615013 
49.5000000000 	 0.0023723965 	  -0.003325 	 0.0001639206 
50.0000000000 	 0.0023650515 	  -0.003208 	 0.0001663497 
50.5000000000 	 0.0023572705 	  -0.003094 	 0.0001686766 
51.0000000000 	 0.0023464584 	  -0.002981 	 0.0001709500 
51.5000000000 	 0.0023374036 	  -0.002871 	 0.0001732449 
