#time 	S+S- 	 norm 
# 2019_08_19_14_55_26 
0.000000 	 1.000000e+00 	 0.000000e+00 
0.5000000000 	 0.9599303577 	          1 
1.0000000000 	 0.9203312489 	          1 
1.5000000000 	 0.8813029310 	          1 
2.0000000000 	 0.8429379425 	          1 
2.5000000000 	 0.8053212566 	          1 
3.0000000000 	 0.7685304502 	          1 
3.5000000000 	 0.7326358871 	          1 
4.0000000000 	 0.6977009138 	          1 
4.5000000000 	 0.6637820657 	          1 
5.0000000000 	 0.6379900231 	          1 
5.5000000000 	 0.6132901516 	          1 
6.0000000000 	 0.5896510222 	          1 
6.5000000000 	 0.5670442037 	          1 
7.0000000000 	 0.5454437134 	          1 
7.5000000000 	 0.5248256234 	          1 
8.0000000000 	 0.5051679129 	          1 
8.5000000000 	 0.4864498195 	          1 
9.0000000000 	 0.4686515198 	          1 
9.5000000000 	 0.4515547168 	          1 
10.0000000000 	 0.4349790172 	          1 
10.5000000000 	 0.4189658021 	          1 
11.0000000000 	 0.4035528078 	          1 
11.5000000000 	 0.3887740128 	          1 
12.0000000000 	 0.3746592511 	          1 
12.5000000000 	 0.3612346099 	          1 
13.0000000000 	 0.3485225276 	          1 
13.5000000000 	 0.3365418704 	          1 
14.0000000000 	 0.3253061203 	          1 
14.5000000000 	 0.3148218636 	          1 
15.0000000000 	 0.3050909429 	          1 
15.5000000000 	 0.2961135330 	          1 
16.0000000000 	 0.2878872011 	          1 
16.5000000000 	 0.2804070460 	          1 
17.0000000000 	 0.2736668038 	          1 
17.5000000000 	 0.2676579751 	          1 
18.0000000000 	 0.2623698622 	          1 
18.5000000000 	 0.2577908788 	          1 
19.0000000000 	 0.2539073375 	          1 
19.5000000000 	 0.2507041416 	          1 
20.0000000000 	 0.2481647653 	          1 
20.5000000000 	 0.2462714900 	          1 
21.0000000000 	 0.2450053986 	          1 
21.5000000000 	 0.2443461215 	          1 
22.0000000000 	 0.2442725833 	          1 
22.5000000000 	 0.2447625261 	          1 
23.0000000000 	 0.2457930154 	          1 
23.5000000000 	 0.2473403934 	          1 
24.0000000000 	 0.2493802348 	          1 
24.5000000000 	 0.2518876239 	          1 
25.0000000000 	 0.2548370548 	          1 
25.5000000000 	 0.2582028268 	          1 
26.0000000000 	 0.2619589009 	          1 
26.5000000000 	 0.2660790217 	          1 
27.0000000000 	 0.2705368040 	          1 
27.5000000000 	 0.2753058353 	          1 
28.0000000000 	 0.2803597559 	          1 
28.5000000000 	 0.2856723159 	          1 
29.0000000000 	 0.2912174647 	          1 
29.5000000000 	 0.2969694140 	          1 
30.0000000000 	 0.3029027016 	          1 
30.5000000000 	 0.3089922552 	          1 
31.0000000000 	 0.3152134530 	          1 
31.5000000000 	 0.3215421790 	          1 
32.0000000000 	 0.3279548753 	          1 
32.5000000000 	 0.3344285910 	          1 
33.0000000000 	 0.3409410268 	          1 
33.5000000000 	 0.3474705773 	          1 
34.0000000000 	 0.3539963693 	          1 
34.5000000000 	 0.3604982968 	          1 
35.0000000000 	 0.3669570522 	          1 
35.5000000000 	 0.3733541547 	          1 
36.0000000000 	 0.3796719740 	          1 
36.5000000000 	 0.3858937461 	          1 
37.0000000000 	 0.3920035724 	          1 
37.5000000000 	 0.3979865064 	          1 
38.0000000000 	 0.4038284940 	          1 
38.5000000000 	 0.4095164290 	          1 
39.0000000000 	 0.4150381021 	          1 
39.5000000000 	 0.4203821913 	          1 
40.0000000000 	 0.4255383195 	          1 
40.5000000000 	 0.4304970921 	          1 
41.0000000000 	 0.4352501325 	          1 
41.5000000000 	 0.4397897933 	          1 
42.0000000000 	 0.4441096026 	          1 
42.5000000000 	 0.4482037603 	          1 
43.0000000000 	 0.4520672203 	          1 
43.5000000000 	 0.4556960263 	          1 
44.0000000000 	 0.4590871473 	          1 
44.5000000000 	 0.4622381568 	          1 
45.0000000000 	 0.4651474024 	          1 
45.5000000000 	 0.4678141070 	          1 
46.0000000000 	 0.4702381792 	          1 
46.5000000000 	 0.4724201276 	          1 
47.0000000000 	 0.4743617647 	          1 
47.5000000000 	 0.4760649448 	          1 
48.0000000000 	 0.4775318998 	          1 
48.5000000000 	 0.4787664480 	          1 
49.0000000000 	 0.4797721915 	          1 
49.5000000000 	 0.4805534280 	          1 
50.0000000000 	 0.4811152433 	          1 
50.5000000000 	 0.4814629625 	          1 
51.0000000000 	 0.4816022091 	          1 
51.5000000000 	 0.4815394556 	          1 
52.0000000000 	 0.4812811285 	          1 
52.5000000000 	 0.4808341390 	          1 
53.0000000000 	 0.4802059618 	          1 
53.5000000000 	 0.4794041058 	          1 
54.0000000000 	 0.4784361536 	          1 
54.5000000000 	 0.4773104508 	          1 
55.0000000000 	 0.4760348447 	          1 
55.5000000000 	 0.4746178031 	          1 
56.0000000000 	 0.4730677963 	          1 
56.5000000000 	 0.4713933468 	          1 
57.0000000000 	 0.4696033270 	          1 
57.5000000000 	 0.4677060917 	          1 
58.0000000000 	 0.4657103847 	          1 
58.5000000000 	 0.4636250048 	          1 
59.0000000000 	 0.4614584373 	          1 
59.5000000000 	 0.4592194212 	          1 
60.0000000000 	 0.4569162433 	          1 
60.5000000000 	 0.4545574880 	          1 
61.0000000000 	 0.4521512019 	          1 
61.5000000000 	 0.4497054947 	          1 
62.0000000000 	 0.4472285890 	          1 
62.5000000000 	 0.4447278806 	          1 
63.0000000000 	 0.4422110237 	          1 
63.5000000000 	 0.4396854639 	          1 
64.0000000000 	 0.4371581001 	          1 
64.5000000000 	 0.4346360940 	          1 
65.0000000000 	 0.4321257739 	          1 
65.5000000000 	 0.4296335467 	          1 
66.0000000000 	 0.4271655721 	          1 
66.5000000000 	 0.4247276252 	          1 
67.0000000000 	 0.4223250290 	          1 
67.5000000000 	 0.4199633495 	          1 
68.0000000000 	 0.4176472766 	          1 
68.5000000000 	 0.4153813168 	          1 
69.0000000000 	 0.4131700487 	          1 
69.5000000000 	 0.4110172432 	          1 
70.0000000000 	 0.4089266418 	          1 
70.5000000000 	 0.4069016493 	          1 
71.0000000000 	 0.4049453989 	          1 
71.5000000000 	 0.4030604691 	          1 
72.0000000000 	 0.4012496545 	          1 
72.5000000000 	 0.3995149086 	          1 
73.0000000000 	 0.3978582064 	          1 
73.5000000000 	 0.3962809928 	          1 
74.0000000000 	 0.3947847323 	          1 
74.5000000000 	 0.3933703073 	          1 
75.0000000000 	 0.3920385705 	          1 
75.5000000000 	 0.3907898139 	          1 
76.0000000000 	 0.3896245654 	          1 
76.5000000000 	 0.3885426236 	          1 
77.0000000000 	 0.3875438941 	          1 
77.5000000000 	 0.3866276491 	          1 
78.0000000000 	 0.3857934841 	          1 
78.5000000000 	 0.3850402456 	          1 
79.0000000000 	 0.3843670195 	          1 
79.5000000000 	 0.3837722953 	          1 
80.0000000000 	 0.3832548147 	          1 
80.5000000000 	 0.3828127122 	          1 
81.0000000000 	 0.3824444026 	          1 
81.5000000000 	 0.3821477167 	          1 
82.0000000000 	 0.3819207851 	          1 
82.5000000000 	 0.3817611799 	          1 
83.0000000000 	 0.3816667919 	          1 
83.5000000000 	 0.3816349757 	          1 
84.0000000000 	 0.3816634256 	          1 
84.5000000000 	 0.3817493218 	          1 
85.0000000000 	 0.3818902047 	          1 
85.5000000000 	 0.3820831221 	          1 
86.0000000000 	 0.3823255021 	          1 
86.5000000000 	 0.3826143006 	          1 
87.0000000000 	 0.3829468732 	          1 
87.5000000000 	 0.3833201226 	          1 
88.0000000000 	 0.3837313694 	          1 
88.5000000000 	 0.3841774998 	          1 
89.0000000000 	 0.3846558354 	          1 
89.5000000000 	 0.3851632798 	          1 
90.0000000000 	 0.3856971886 	          1 
90.5000000000 	 0.3862545145 	          1 
91.0000000000 	 0.3868326775 	          1 
91.5000000000 	 0.3874287082 	          1 
92.0000000000 	 0.3880401184 	          1 
92.5000000000 	 0.3886640428 	          1 
93.0000000000 	 0.3892981097 	          1 
93.5000000000 	 0.3899395804 	          1 
94.0000000000 	 0.3905862211 	          1 
94.5000000000 	 0.3912354400 	          1 
95.0000000000 	 0.3918851595 	          1 
95.5000000000 	 0.3925329513 	          1 
96.0000000000 	 0.3931769097 	          1 
96.5000000000 	 0.3938147834 	          1 
97.0000000000 	 0.3944448507 	          1 
97.5000000000 	 0.3950650484 	          1 
98.0000000000 	 0.3956738480 	          1 
98.5000000000 	 0.3962693822 	          1 
99.0000000000 	 0.3968503223 	          1 
99.5000000000 	 0.3974150017 	          1 
100.0000000000 	 0.3979622954 	          1 
100.5000000000 	 0.3984907401 	          1 
101.0000000000 	 0.3989994152 	          1 
101.5000000000 	 0.3994870606 	          1 
102.0000000000 	 0.3999529591 	          1 
102.5000000000 	 0.4003960514 	          1 
103.0000000000 	 0.4008158198 	          1 
103.5000000000 	 0.4012114013 	          1 
104.0000000000 	 0.4015824724 	          1 
104.5000000000 	 0.4019283598 	          1 
105.0000000000 	 0.4022489267 	          1 
105.5000000000 	 0.4025436813 	          1 
106.0000000000 	 0.4028126643 	          1 
106.5000000000 	 0.4030555559 	          1 
107.0000000000 	 0.4032725639 	          1 
107.5000000000 	 0.4034635293 	          1 
108.0000000000 	 0.4036288154 	          1 
108.5000000000 	 0.4037684119 	          1 
109.0000000000 	 0.4038828251 	          1 
109.5000000000 	 0.4039721804 	          1 
110.0000000000 	 0.4040371136 	          1 
110.5000000000 	 0.4040778724 	          1 
111.0000000000 	 0.4040952082 	          1 
111.5000000000 	 0.4040894768 	          1 
112.0000000000 	 0.4040615310 	          1 
112.5000000000 	 0.4040118204 	          1 
113.0000000000 	 0.4039412846 	          1 
113.5000000000 	 0.4038504528 	          1 
114.0000000000 	 0.4037403372 	          1 
114.5000000000 	 0.4036115321 	          1 
115.0000000000 	 0.4034651078 	          1 
115.5000000000 	 0.4033017099 	          1 
116.0000000000 	 0.4031224530 	          1 
116.5000000000 	 0.4029280203 	          1 
117.0000000000 	 0.4027195572 	          1 
117.5000000000 	 0.4024977713 	          1 
118.0000000000 	 0.4022638261 	          1 
118.5000000000 	 0.4020184412 	          1 
119.0000000000 	 0.4017627858 	          1 
119.5000000000 	 0.4014975799 	          1 
120.0000000000 	 0.4012239870 	          1 
120.5000000000 	 0.4009427166 	          1 
121.0000000000 	 0.4006549161 	          1 
121.5000000000 	 0.4003612742 	          1 
122.0000000000 	 0.4000629128 	          1 
122.5000000000 	 0.3997604907 	          1 
123.0000000000 	 0.3994550955 	          1 
123.5000000000 	 0.3991473484 	          1 
124.0000000000 	 0.3988382948 	          1 
124.5000000000 	 0.3985285109 	          1 
125.0000000000 	 0.3982189937 	          1 
125.5000000000 	 0.3979102685 	          1 
126.0000000000 	 0.3976032779 	          1 
