#time 	S+S- 	 norm 
# 2019_08_19_15_00_34 
0.000000 	 1.000000e+00 	 0.000000e+00 
0.5000000000 	 0.9599303577 	          1 
1.0000000000 	 0.9203312489 	          1 
1.5000000000 	 0.8813029310 	          1 
2.0000000000 	 0.8429379425 	          1 
2.5000000000 	 0.8053212566 	          1 
3.0000000000 	 0.7685304502 	          1 
3.5000000000 	 0.7326358871 	          1 
4.0000000000 	 0.6977009138 	          1 
4.5000000000 	 0.6637820657 	          1 
5.0000000000 	 0.6309292843 	          1 
5.5000000000 	 0.5991861419 	          1 
6.0000000000 	 0.5685900741 	          1 
6.5000000000 	 0.5391726184 	          1 
7.0000000000 	 0.5109596570 	          1 
7.5000000000 	 0.4839716682 	          1 
8.0000000000 	 0.4582239948 	          1 
8.5000000000 	 0.4337270529 	          1 
9.0000000000 	 0.4104866169 	          1 
9.5000000000 	 0.3885040609 	          1 
10.0000000000 	 0.3677766235 	          1 
10.5000000000 	 0.3482976603 	          1 
11.0000000000 	 0.3300568811 	          1 
11.5000000000 	 0.3130405950 	          1 
12.0000000000 	 0.2972319632 	          1 
12.5000000000 	 0.2826112351 	          1 
13.0000000000 	 0.2691559789 	          1 
13.5000000000 	 0.2568413268 	          1 
14.0000000000 	 0.2456401809 	          1 
14.5000000000 	 0.2355234347 	          1 
15.0000000000 	 0.2297329091 	          1 
15.5000000000 	 0.2248592167 	          1 
16.0000000000 	 0.2208298740 	          1 
16.5000000000 	 0.2175778489 	          1 
17.0000000000 	 0.2150411683 	          1 
17.5000000000 	 0.2131624722 	          1 
18.0000000000 	 0.2118886849 	          1 
18.5000000000 	 0.2111708749 	          1 
19.0000000000 	 0.2109635675 	          1 
19.5000000000 	 0.2112246071 	          1 
20.0000000000 	 0.2119150218 	          1 
20.5000000000 	 0.2129984354 	          1 
21.0000000000 	 0.2144411964 	          1 
21.5000000000 	 0.2162118591 	          1 
22.0000000000 	 0.2182808344 	          1 
22.5000000000 	 0.2206206980 	          1 
23.0000000000 	 0.2232056308 	          1 
23.5000000000 	 0.2260113787 	          1 
24.0000000000 	 0.2290148343 	          1 
24.5000000000 	 0.2321943256 	          1 
25.0000000000 	 0.2355299291 	          1 
25.5000000000 	 0.2390015727 	          1 
26.0000000000 	 0.2425923813 	          1 
26.5000000000 	 0.2462831435 	          1 
27.0000000000 	 0.2500593661 	          1 
27.5000000000 	 0.2539055782 	          1 
28.0000000000 	 0.2578061149 	          1 
28.5000000000 	 0.2617478731 	          1 
29.0000000000 	 0.2657206644 	          1 
29.5000000000 	 0.2697432555 	          1 
30.0000000000 	 0.2738451449 	          1 
30.5000000000 	 0.2780269356 	          1 
31.0000000000 	 0.2822892423 	          1 
31.5000000000 	 0.2866301556 	          1 
32.0000000000 	 0.2910446765 	          1 
32.5000000000 	 0.2955285800 	          1 
33.0000000000 	 0.3000776786 	          1 
33.5000000000 	 0.3046866344 	          1 
34.0000000000 	 0.3093479510 	          1 
34.5000000000 	 0.3140516457 	          1 
35.0000000000 	 0.3187937529 	          1 
35.5000000000 	 0.3235642793 	          1 
36.0000000000 	 0.3283531228 	          1 
36.5000000000 	 0.3331528201 	          1 
37.0000000000 	 0.3379535969 	          1 
37.5000000000 	 0.3427458209 	          1 
38.0000000000 	 0.3475205484 	          1 
38.5000000000 	 0.3522705167 	          1 
39.0000000000 	 0.3569826901 	          1 
39.5000000000 	 0.3616483451 	          1 
40.0000000000 	 0.3662615454 	          1 
40.5000000000 	 0.3708127399 	          1 
41.0000000000 	 0.3752904887 	          1 
41.5000000000 	 0.3796870808 	          1 
42.0000000000 	 0.3839953474 	          1 
42.5000000000 	 0.3882080414 	          1 
43.0000000000 	 0.3923165398 	          1 
43.5000000000 	 0.3963132165 	          1 
44.0000000000 	 0.4001925399 	          1 
44.5000000000 	 0.4039459544 	          1 
45.0000000000 	 0.4075704595 	          1 
45.5000000000 	 0.4110623341 	          1 
46.0000000000 	 0.4144169746 	          1 
46.5000000000 	 0.4176299602 	          1 
47.0000000000 	 0.4206994169 	          1 
47.5000000000 	 0.4236254985 	          1 
48.0000000000 	 0.4264052225 	          1 
48.5000000000 	 0.4290360631 	          1 
49.0000000000 	 0.4315172032 	          1 
49.5000000000 	 0.4338485309 	          1 
50.0000000000 	 0.4360310089 	          1 
50.5000000000 	 0.4380643561 	          1 
51.0000000000 	 0.4399491801 	          1 
51.5000000000 	 0.4416877922 	          1 
52.0000000000 	 0.4432823719 	          1 
52.5000000000 	 0.4447327574 	          1 
53.0000000000 	 0.4460418661 	          1 
53.5000000000 	 0.4472148819 	          1 
54.0000000000 	 0.4482519144 	          1 
54.5000000000 	 0.4491536898 	          1 
55.0000000000 	 0.4499259866 	          1 
55.5000000000 	 0.4505718738 	          1 
56.0000000000 	 0.4510929520 	          1 
56.5000000000 	 0.4514935117 	          1 
57.0000000000 	 0.4517785397 	          1 
57.5000000000 	 0.4519505286 	          1 
58.0000000000 	 0.4520112460 	          1 
58.5000000000 	 0.4519715534 	          1 
59.0000000000 	 0.4518299102 	          1 
59.5000000000 	 0.4515880903 	          1 
60.0000000000 	 0.4512538757 	          1 
60.5000000000 	 0.4508308773 	          1 
61.0000000000 	 0.4503201000 	          1 
61.5000000000 	 0.4497267446 	          1 
62.0000000000 	 0.4490601727 	          1 
62.5000000000 	 0.4483178993 	          1 
63.0000000000 	 0.4475025590 	          1 
63.5000000000 	 0.4466236679 	          1 
64.0000000000 	 0.4456830227 	          1 
64.5000000000 	 0.4446825742 	          1 
65.0000000000 	 0.4436285588 	          1 
65.5000000000 	 0.4425264244 	          1 
66.0000000000 	 0.4413769764 	          1 
66.5000000000 	 0.4401836790 	          1 
67.0000000000 	 0.4389530282 	          1 
67.5000000000 	 0.4376893840 	          1 
68.0000000000 	 0.4363900598 	          1 
68.5000000000 	 0.4350661551 	          1 
69.0000000000 	 0.4337198711 	          1 
69.5000000000 	 0.4323489091 	          1 
70.0000000000 	 0.4309640212 	          1 
70.5000000000 	 0.4295643505 	          1 
71.0000000000 	 0.4281541678 	          1 
71.5000000000 	 0.4267364450 	          1 
72.0000000000 	 0.4253147710 	          1 
72.5000000000 	 0.4238925500 	          1 
73.0000000000 	 0.4224722396 	          1 
73.5000000000 	 0.4210563702 	          1 
74.0000000000 	 0.4196492990 	          1 
74.5000000000 	 0.4182543029 	          1 
75.0000000000 	 0.4168686851 	          1 
75.5000000000 	 0.4155041398 	          1 
76.0000000000 	 0.4141554130 	          1 
76.5000000000 	 0.4128267425 	          1 
77.0000000000 	 0.4115208126 	          1 
77.5000000000 	 0.4102413688 	          1 
78.0000000000 	 0.4089900669 	          1 
78.5000000000 	 0.4077643144 	          1 
79.0000000000 	 0.4065731737 	          1 
79.5000000000 	 0.4054149833 	          1 
80.0000000000 	 0.4042874301 	          1 
80.5000000000 	 0.4031988310 	          1 
81.0000000000 	 0.4021471711 	          1 
81.5000000000 	 0.4011312183 	          1 
82.0000000000 	 0.4001555334 	          1 
82.5000000000 	 0.3992220998 	          1 
83.0000000000 	 0.3983269335 	          1 
83.5000000000 	 0.3974755260 	          1 
84.0000000000 	 0.3966668321 	          1 
84.5000000000 	 0.3959009849 	          1 
85.0000000000 	 0.3951785102 	          1 
85.5000000000 	 0.3945002994 	          1 
86.0000000000 	 0.3938672812 	          1 
86.5000000000 	 0.3932780300 	          1 
87.0000000000 	 0.3927326834 	          1 
87.5000000000 	 0.3922335737 	          1 
88.0000000000 	 0.3917783149 	          1 
88.5000000000 	 0.3913649698 	          1 
89.0000000000 	 0.3909980170 	          1 
89.5000000000 	 0.3906737552 	          1 
90.0000000000 	 0.3903918519 	          1 
90.5000000000 	 0.3901517877 	          1 
91.0000000000 	 0.3899532403 	          1 
91.5000000000 	 0.3897965089 	          1 
92.0000000000 	 0.3896791048 	          1 
92.5000000000 	 0.3896000893 	          1 
93.0000000000 	 0.3895612757 	          1 
93.5000000000 	 0.3895604802 	          1 
94.0000000000 	 0.3895936695 	          1 
94.5000000000 	 0.3896654830 	          1 
95.0000000000 	 0.3897694113 	          1 
95.5000000000 	 0.3899063612 	          1 
96.0000000000 	 0.3900778334 	          1 
96.5000000000 	 0.3902797657 	          1 
97.0000000000 	 0.3905091636 	          1 
97.5000000000 	 0.3907707604 	          1 
98.0000000000 	 0.3910591172 	          1 
98.5000000000 	 0.3913729100 	          1 
99.0000000000 	 0.3917130044 	          1 
99.5000000000 	 0.3920795962 	          1 
100.0000000000 	 0.3924654669 	          1 
100.5000000000 	 0.3928723775 	          1 
101.0000000000 	 0.3933024350 	          1 
101.5000000000 	 0.3937483994 	          1 
102.0000000000 	 0.3942119224 	          1 
102.5000000000 	 0.3946916262 	          1 
103.0000000000 	 0.3951855580 	          1 
103.5000000000 	 0.3956937552 	          1 
104.0000000000 	 0.3962135753 	          1 
104.5000000000 	 0.3967420371 	          1 
105.0000000000 	 0.3972831926 	          1 
105.5000000000 	 0.3978321738 	          1 
106.0000000000 	 0.3983844727 	          1 
106.5000000000 	 0.3989461093 	          1 
107.0000000000 	 0.3995126356 	          1 
107.5000000000 	 0.4000804611 	          1 
108.0000000000 	 0.4006511559 	          1 
108.5000000000 	 0.4012261092 	          1 
109.0000000000 	 0.4017996951 	          1 
109.5000000000 	 0.4023731789 	          1 
110.0000000000 	 0.4029446279 	          1 
110.5000000000 	 0.4035141051 	          1 
111.0000000000 	 0.4040796879 	          1 
111.5000000000 	 0.4046383320 	          1 
112.0000000000 	 0.4051960146 	          1 
112.5000000000 	 0.4057446183 	          1 
113.0000000000 	 0.4062869094 	          1 
113.5000000000 	 0.4068209149 	          1 
114.0000000000 	 0.4073469357 	          1 
114.5000000000 	 0.4078641202 	          1 
115.0000000000 	 0.4083712407 	          1 
115.5000000000 	 0.4088679240 	          1 
116.0000000000 	 0.4093538245 	          1 
116.5000000000 	 0.4098313040 	          1 
117.0000000000 	 0.4102939016 	          1 
117.5000000000 	 0.4107445059 	          1 
118.0000000000 	 0.4111847375 	          1 
118.5000000000 	 0.4116105060 	          1 
119.0000000000 	 0.4120218314 	          1 
119.5000000000 	 0.4124193480 	          1 
120.0000000000 	 0.4128034066 	          1 
120.5000000000 	 0.4131729182 	          1 
121.0000000000 	 0.4135268773 	          1 
121.5000000000 	 0.4138679260 	          1 
122.0000000000 	 0.4141937925 	          1 
122.5000000000 	 0.4145036852 	          1 
123.0000000000 	 0.4147986412 	          1 
123.5000000000 	 0.4150793373 	          1 
124.0000000000 	 0.4153446066 	          1 
124.5000000000 	 0.4155937032 	          1 
125.0000000000 	 0.4158289984 	          1 
125.5000000000 	 0.4160505492 	          1 
126.0000000000 	 0.4162561464 	          1 
