#time 	S+S- 	 norm 
# 2019_08_19_14_37_13 
0.000000 	 0.000000e+00 	 0.000000e+00 
0.5000000000 	 0.0006165812 	          1 
1.0000000000 	 0.0024159086 	          1 
1.5000000000 	 0.0053228487 	          1 
2.0000000000 	 0.0092630973 	          1 
2.5000000000 	 0.0141633701 	          1 
3.0000000000 	 0.0199515783 	          1 
3.5000000000 	 0.0265569923 	          1 
4.0000000000 	 0.0339103899 	          1 
4.5000000000 	 0.0419441915 	          1 
5.0000000000 	 0.0505925818 	          1 
5.5000000000 	 0.0597916189 	          1 
6.0000000000 	 0.0694793311 	          1 
6.5000000000 	 0.0795958023 	          1 
7.0000000000 	 0.0900832425 	          1 
7.5000000000 	 0.1008860521 	          1 
8.0000000000 	 0.1119508719 	          1 
8.5000000000 	 0.1232266266 	          1 
9.0000000000 	 0.1346645503 	          1 
9.5000000000 	 0.1462182139 	          1 
10.0000000000 	 0.1578824814 	          1 
10.5000000000 	 0.1696594713 	          1 
11.0000000000 	 0.1815147898 	          1 
11.5000000000 	 0.1934163049 	          1 
12.0000000000 	 0.2053338622 	          1 
12.5000000000 	 0.2172390447 	          1 
13.0000000000 	 0.2291052517 	          1 
13.5000000000 	 0.2409074807 	          1 
14.0000000000 	 0.2526224976 	          1 
14.5000000000 	 0.2642288117 	          1 
15.0000000000 	 0.2757066383 	          1 
15.5000000000 	 0.2870379389 	          1 
16.0000000000 	 0.2982051311 	          1 
16.5000000000 	 0.3091928141 	          1 
17.0000000000 	 0.3199872196 	          1 
17.5000000000 	 0.3305744345 	          1 
18.0000000000 	 0.3409431823 	          1 
18.5000000000 	 0.3510827275 	          1 
19.0000000000 	 0.3609837714 	          1 
19.5000000000 	 0.3706356365 	          1 
20.0000000000 	 0.3800239889 	          1 
20.5000000000 	 0.3891325693 	          1 
21.0000000000 	 0.3979470652 	          1 
21.5000000000 	 0.4064539369 	          1 
22.0000000000 	 0.4146409109 	          1 
22.5000000000 	 0.4224975425 	          1 
23.0000000000 	 0.4300139997 	          1 
23.5000000000 	 0.4371818062 	          1 
24.0000000000 	 0.4439935714 	          1 
24.5000000000 	 0.4504443052 	          1 
25.0000000000 	 0.4565284076 	          1 
25.5000000000 	 0.4622417638 	          1 
26.0000000000 	 0.4675829483 	          1 
26.5000000000 	 0.4725499308 	          1 
27.0000000000 	 0.4771427313 	          1 
27.5000000000 	 0.4813626974 	          1 
28.0000000000 	 0.4852115618 	          1 
28.5000000000 	 0.4886921563 	          1 
29.0000000000 	 0.4918084950 	          1 
29.5000000000 	 0.4945659177 	          1 
30.0000000000 	 0.4969694710 	          1 
30.5000000000 	 0.4990258895 	          1 
31.0000000000 	 0.5007419205 	          1 
31.5000000000 	 0.5021248961 	          1 
32.0000000000 	 0.5031833360 	          1 
32.5000000000 	 0.5039259415 	          1 
33.0000000000 	 0.5043619478 	          1 
33.5000000000 	 0.5045000044 	          1 
34.0000000000 	 0.5043502419 	          1 
34.5000000000 	 0.5039239080 	          1 
35.0000000000 	 0.5032301588 	          1 
35.5000000000 	 0.5022804838 	          1 
36.0000000000 	 0.5010857223 	          1 
36.5000000000 	 0.4996579847 	          1 
37.0000000000 	 0.4980085757 	          1 
37.5000000000 	 0.4961484054 	          1 
38.0000000000 	 0.4940907651 	          1 
38.5000000000 	 0.4918471002 	          1 
39.0000000000 	 0.4894290949 	          1 
39.5000000000 	 0.4868485592 	          1 
40.0000000000 	 0.4841185780 	          1 
40.5000000000 	 0.4812510921 	          1 
41.0000000000 	 0.4782572024 	          1 
41.5000000000 	 0.4751490721 	          1 
42.0000000000 	 0.4719388693 	          1 
42.5000000000 	 0.4686385535 	          1 
43.0000000000 	 0.4652592942 	          1 
43.5000000000 	 0.4618119926 	          1 
44.0000000000 	 0.4583087648 	          1 
44.5000000000 	 0.4547607468 	          1 
45.0000000000 	 0.4511782484 	          1 
45.5000000000 	 0.4475708040 	          1 
46.0000000000 	 0.4439509917 	          1 
46.5000000000 	 0.4403275754 	          1 
47.0000000000 	 0.4367081236 	          1 
47.5000000000 	 0.4331044398 	          1 
48.0000000000 	 0.4295258476 	          1 
48.5000000000 	 0.4259792726 	          1 
49.0000000000 	 0.4224729472 	          1 
49.5000000000 	 0.4190161704 	          1 
50.0000000000 	 0.4156166222 	          1 
50.5000000000 	 0.4122809396 	          1 
51.0000000000 	 0.4090156557 	          1 
51.5000000000 	 0.4058279960 	          1 
52.0000000000 	 0.4027236907 	          1 
52.5000000000 	 0.3997075650 	          1 
53.0000000000 	 0.3967867400 	          1 
53.5000000000 	 0.3939650601 	          1 
54.0000000000 	 0.3912455477 	          1 
54.5000000000 	 0.3886352787 	          1 
55.0000000000 	 0.3861367009 	          1 
55.5000000000 	 0.3837506935 	          1 
56.0000000000 	 0.3814839510 	          1 
56.5000000000 	 0.3793375541 	          1 
57.0000000000 	 0.3773119853 	          1 
57.5000000000 	 0.3754106151 	          1 
58.0000000000 	 0.3736354862 	          1 
58.5000000000 	 0.3719866895 	          1 
59.0000000000 	 0.3704645001 	          1 
59.5000000000 	 0.3690703860 	          1 
60.0000000000 	 0.3678047096 	          1 
60.5000000000 	 0.3666663673 	          1 
61.0000000000 	 0.3656547074 	          1 
61.5000000000 	 0.3647700604 	          1 
62.0000000000 	 0.3640105587 	          1 
62.5000000000 	 0.3633745831 	          1 
63.0000000000 	 0.3628601012 	          1 
63.5000000000 	 0.3624667403 	          1 
64.0000000000 	 0.3621913957 	          1 
64.5000000000 	 0.3620309014 	          1 
65.0000000000 	 0.3619840011 	          1 
65.5000000000 	 0.3620477727 	          1 
66.0000000000 	 0.3622181082 	          1 
66.5000000000 	 0.3624923662 	          1 
67.0000000000 	 0.3628681149 	          1 
67.5000000000 	 0.3633412305 	          1 
68.0000000000 	 0.3639083573 	          1 
68.5000000000 	 0.3645657397 	          1 
69.0000000000 	 0.3653095420 	          1 
69.5000000000 	 0.3661362019 	          1 
70.0000000000 	 0.3670409758 	          1 
70.5000000000 	 0.3680201545 	          1 
71.0000000000 	 0.3690697794 	          1 
71.5000000000 	 0.3701853127 	          1 
72.0000000000 	 0.3713629163 	          1 
72.5000000000 	 0.3725984191 	          1 
73.0000000000 	 0.3738875833 	          1 
73.5000000000 	 0.3752259469 	          1 
74.0000000000 	 0.3766095032 	          1 
74.5000000000 	 0.3780337544 	          1 
75.0000000000 	 0.3794948642 	          1 
75.5000000000 	 0.3809886790 	          1 
76.0000000000 	 0.3825108089 	          1 
76.5000000000 	 0.3840571908 	          1 
77.0000000000 	 0.3856240915 	          1 
77.5000000000 	 0.3872073266 	          1 
78.0000000000 	 0.3888034077 	          1 
78.5000000000 	 0.3904083236 	          1 
79.0000000000 	 0.3920186201 	          1 
79.5000000000 	 0.3936302404 	          1 
80.0000000000 	 0.3952396477 	          1 
80.5000000000 	 0.3968438345 	          1 
81.0000000000 	 0.3984397387 	          1 
81.5000000000 	 0.4000236591 	          1 
82.0000000000 	 0.4015929773 	          1 
82.5000000000 	 0.4031444818 	          1 
83.0000000000 	 0.4046758610 	          1 
83.5000000000 	 0.4061845574 	          1 
84.0000000000 	 0.4076675473 	          1 
84.5000000000 	 0.4091230707 	          1 
85.0000000000 	 0.4105486390 	          1 
85.5000000000 	 0.4119422642 	          1 
86.0000000000 	 0.4133015907 	          1 
86.5000000000 	 0.4146256098 	          1 
87.0000000000 	 0.4159118456 	          1 
87.5000000000 	 0.4171586804 	          1 
88.0000000000 	 0.4183657316 	          1 
88.5000000000 	 0.4195308855 	          1 
89.0000000000 	 0.4206530172 	          1 
89.5000000000 	 0.4217313442 	          1 
90.0000000000 	 0.4227653645 	          1 
90.5000000000 	 0.4237536676 	          1 
91.0000000000 	 0.4246961795 	          1 
91.5000000000 	 0.4255929992 	          1 
92.0000000000 	 0.4264420911 	          1 
92.5000000000 	 0.4272444936 	          1 
93.0000000000 	 0.4280005088 	          1 
93.5000000000 	 0.4287085318 	          1 
94.0000000000 	 0.4293697147 	          1 
94.5000000000 	 0.4299845629 	          1 
95.0000000000 	 0.4305521639 	          1 
95.5000000000 	 0.4310737127 	          1 
96.0000000000 	 0.4315502981 	          1 
96.5000000000 	 0.4319814043 	          1 
97.0000000000 	 0.4323692408 	          1 
97.5000000000 	 0.4327137850 	          1 
98.0000000000 	 0.4330153209 	          1 
98.5000000000 	 0.4332753165 	          1 
99.0000000000 	 0.4334949090 	          1 
99.5000000000 	 0.4336748671 	          1 
100.0000000000 	 0.4338164482 	          1 
100.5000000000 	 0.4339208774 	          1 
101.0000000000 	 0.4339898902 	          1 
101.5000000000 	 0.4340239869 	          1 
102.0000000000 	 0.4340250248 	          1 
102.5000000000 	 0.4339941677 	          1 
103.0000000000 	 0.4339325704 	          1 
103.5000000000 	 0.4338421670 	          1 
104.0000000000 	 0.4337238628 	          1 
104.5000000000 	 0.4335793372 	          1 
105.0000000000 	 0.4334100950 	          1 
105.5000000000 	 0.4332179142 	          1 
106.0000000000 	 0.4330034971 	          1 
106.5000000000 	 0.4327691322 	          1 
107.0000000000 	 0.4325162788 	          1 
107.5000000000 	 0.4322462883 	          1 
108.0000000000 	 0.4319604425 	          1 
108.5000000000 	 0.4316601222 	          1 
109.0000000000 	 0.4313470947 	          1 
109.5000000000 	 0.4310229078 	          1 
110.0000000000 	 0.4306894402 	          1 
110.5000000000 	 0.4303468337 	          1 
111.0000000000 	 0.4299966879 	          1 
111.5000000000 	 0.4296411775 	          1 
112.0000000000 	 0.4292812467 	          1 
112.5000000000 	 0.4289174415 	          1 
113.0000000000 	 0.4285527653 	          1 
113.5000000000 	 0.4281875450 	          1 
114.0000000000 	 0.4278224019 	          1 
114.5000000000 	 0.4274593539 	          1 
115.0000000000 	 0.4270992595 	          1 
115.5000000000 	 0.4267428600 	          1 
116.0000000000 	 0.4263916703 	          1 
116.5000000000 	 0.4260459838 	          1 
117.0000000000 	 0.4257078272 	          1 
117.5000000000 	 0.4253769738 	          1 
118.0000000000 	 0.4250542770 	          1 
118.5000000000 	 0.4247408671 	          1 
119.0000000000 	 0.4244378211 	          1 
119.5000000000 	 0.4241456528 	          1 
120.0000000000 	 0.4238640023 	          1 
120.5000000000 	 0.4235952447 	          1 
121.0000000000 	 0.4233392523 	          1 
121.5000000000 	 0.4230950896 	          1 
122.0000000000 	 0.4228653934 	          1 
122.5000000000 	 0.4226497368 	          1 
123.0000000000 	 0.4224476788 	          1 
123.5000000000 	 0.4222596472 	          1 
124.0000000000 	 0.4220874241 	          1 
124.5000000000 	 0.4219301931 	          1 
125.0000000000 	 0.4217867300 	          1 
125.5000000000 	 0.4216598065 	          1 
126.0000000000 	 0.4215483670 	          1 
126.5000000000 	 0.4214509647 	          1 
127.0000000000 	 0.4213694575 	          1 
127.5000000000 	 0.4213039137 	          1 
128.0000000000 	 0.4212525245 	          1 
128.5000000000 	 0.4212159276 	          1 
129.0000000000 	 0.4211954625 	          1 
129.5000000000 	 0.4211891784 	          1 
130.0000000000 	 0.4211973193 	          1 
130.5000000000 	 0.4212206347 	          1 
131.0000000000 	 0.4212575404 	          1 
131.5000000000 	 0.4213078536 	          1 
132.0000000000 	 0.4213721098 	          1 
132.5000000000 	 0.4214491898 	          1 
133.0000000000 	 0.4215386828 	          1 
133.5000000000 	 0.4216407992 	          1 
134.0000000000 	 0.4217550620 	          1 
134.5000000000 	 0.4218805522 	          1 
135.0000000000 	 0.4220165449 	          1 
135.5000000000 	 0.4221639533 	          1 
136.0000000000 	 0.4223216648 	          1 
136.5000000000 	 0.4224878618 	          1 
137.0000000000 	 0.4226641466 	          1 
137.5000000000 	 0.4228493575 	          1 
138.0000000000 	 0.4230411053 	          1 
138.5000000000 	 0.4232417234 	          1 
139.0000000000 	 0.4234495806 	          1 
139.5000000000 	 0.4236625778 	          1 
140.0000000000 	 0.4238817265 	          1 
140.5000000000 	 0.4241071928 	          1 
141.0000000000 	 0.4243372900 	          1 
141.5000000000 	 0.4245709186 	          1 
142.0000000000 	 0.4248091415 	          1 
142.5000000000 	 0.4250510063 	          1 
143.0000000000 	 0.4252953571 	          1 
143.5000000000 	 0.4255421785 	          1 
144.0000000000 	 0.4257914283 	          1 
144.5000000000 	 0.4260416666 	          1 
145.0000000000 	 0.4262929405 	          1 
145.5000000000 	 0.4265450661 	          1 
146.0000000000 	 0.4267968872 	          1 
146.5000000000 	 0.4270484589 	          1 
147.0000000000 	 0.4272997951 	          1 
147.5000000000 	 0.4275495714 	          1 
148.0000000000 	 0.4277971704 	          1 
148.5000000000 	 0.4280441325 	          1 
149.0000000000 	 0.4282878797 	          1 
149.5000000000 	 0.4285285067 	          1 
150.0000000000 	 0.4287665092 	          1 
150.5000000000 	 0.4290013597 	          1 
151.0000000000 	 0.4292325759 	          1 
151.5000000000 	 0.4294595160 	          1 
152.0000000000 	 0.4296821093 	          1 
152.5000000000 	 0.4299004533 	          1 
153.0000000000 	 0.4301143671 	          1 
153.5000000000 	 0.4303233635 	          1 
154.0000000000 	 0.4305267158 	          1 
154.5000000000 	 0.4307258344 	          1 
155.0000000000 	 0.4309195568 	          1 
155.5000000000 	 0.4311063477 	          1 
156.0000000000 	 0.4312886754 	          1 
156.5000000000 	 0.4314655030 	          1 
